SMILES,Clint,logP,Fup
COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,0.43488678648145174,0.6332417582417582,0.5130390143737168
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.5755553104293252,0.7403846153846154,0.09240246406570844
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,0.33749168963276593,0.28434065934065933,0.6631416837782342
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.42343031721029534,0.5288461538461537,0.2936344969199179
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.42431397913732327,0.7074175824175823,0.0008008213552361393
Cc1ccc(C(=O)c2ccccc2)cc1,0.9192775310997484,0.6607142857142856,0.009034907597535937
CCN(CC)C(=O)c1cccc(C)c1,0.3809216006310068,0.5054945054945055,0.3551334702258727
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.650968084066454,0.5906593406593406,0.0033880903490759746
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.29066985188378,0.6181318681318682,0.06160164271047229
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.451942307299889,0.6579670329670328,0.13069815195071868
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0.712381407145843,0.5494505494505494,0.03863449691991787
CCCCOC(=O)c1ccccc1C(=O)O,0.16962115474910977,0.5315934065934065,0.20297741273100617
O=C(c1ccccc1)c1ccc(O)cc1O,0.7431982734497035,0.5631868131868132,0.0013347022587268994
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0.629446124973739,0.5631868131868132,0.02607802874743327
COC(=O)c1ccccc1C(=O)OC,0.6528280508542305,0.423076923076923,0.6632443531827517
CCOP(=S)(OCC)SCSC(C)(C)C,0.7129211288247198,0.8214285714285714,0.021149897330595482
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,0.8391290877459343,0.6854395604395604,0.4363449691991787
c1cc2ccc3cccc4ccc(c1)c2c34,0.45346929657816915,0.8763736263736264,0.014527720739219716
NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,0.36589940066096754,0.7184065934065933,0.004106776180698152
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,0.24280808911080576,0.776098901098901,0.012320328542094456
ClC(Cl)=C(Cl)Cl,0.020647327526306998,0.673076923076923,0.24260780287474334
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0.725948425032688,0.6881868131868131,0.048449691991786455
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.8943027880404615,0.7843406593406592,0.0032854209445585224
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,0.363174979074602,0.6552197802197801,0.25975359342915816
CCCCCCCCCC,0.17498284957431046,0.8942307692307692,0.05849075975359344
C1COCCO1,0.36845392617532696,0.16895604395604394,0.9546201232032855
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,0.5256997246112319,0.7362637362637361,0.2627310061601643
OCCOc1ccccc1,0.6182964149999348,0.3653846153846153,0.2933264887063656
Oc1ccc(Nc2ccccc2)cc1,0.8467776977747139,0.5934065934065933,0.04948665297741274
CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,0.40591216106932126,0.45879120879120877,0.04106776180698153
COc1ccc(O)c(C(C)(C)C)c1,0.47371353284976164,0.6456043956043955,0.06382956878850103
COc1ccc(C)cc1N,0.6321372521055056,0.44505494505494503,0.4048254620123204
CCOC(=O)c1ccc(O)cc1,0.8032837954343652,0.5439560439560439,0.0982546201232033
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,0.24116865614515845,0.7554945054945055,0.03706365503080083
CCC(C)OC(=O)N1CCCCC1CCO,0.5627668892341255,0.5535714285714285,0.28151950718685836
N#Cc1c(Cl)cccc1Cl,0.4731938574185945,0.5824175824175823,0.053613963039014376
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.7033346426793573,0.7967032967032965,0.0015400410677618073
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.7043710305219253,0.6607142857142856,0.021047227926078035
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.7518897966344055,0.7403846153846154,0.001427104722792609
O=C(O)CCn1c2c(c3ccccc31)CC(NS(=O)(=O)c1ccc(F)cc1)CC2,0.3814207226686113,0.6346153846153846,0.022587268993839837
CNC(=O)ON=CC(C)(C)SC,0.1709996251861231,0.3612637362637362,0.48347022587269
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.28379218680844176,0.5480769230769231,0.47227926078028754
O=C(c1ccccc1)c1ccc(O)c(O)c1O,0.8829472115763691,0.5947802197802197,0.008726899383983572
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,0.6487949439784928,0.6497252747252746,0.009034907597535937
CNC(=O)Oc1ccccc1OC(C)C,0.4701948493286585,0.4148351648351648,0.2113963039014374
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.3900048922037171,0.6263736263736264,0.5701232032854211
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0.5797514137842097,0.9244505494505495,0.0
O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,0.09924973295627289,0.5741758241758241,1.0
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0.6538207485239923,0.7898351648351647,0.024414784394250516
N#CN=C1SCCN1Cc1ccc(Cl)nc1,0.3253111174984088,0.3324175824175824,0.2830595482546202
CCCCCCCCC,0.3861798968691496,0.9684065934065933,0.07318275154004109
CCCCOCCO,0.39915369190163175,0.32005494505494503,0.8451745379876798
CCCCCCCC,0.3690759325923971,0.9175824175824174,0.0955852156057495
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.30957964205431227,0.23076923076923075,0.06160164271047229
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1,0.3469274651331612,0.9601648351648351,0.010266940451745381
CCCCCC,0.43742503239538644,0.7417582417582416,0.1879876796714579
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,0.6382470773540089,0.5741758241758241,0.08652977412731008
Oc1cccc(O)c1,0.5850370795615394,0.3159340659340659,0.7544147843942506
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0.4296870907373235,0.7142857142857142,0.057505133470225886
NNC(=O)CCCCC(=O)NN,0.14924682958534896,0.1662087912087912,0.9754620123203286
C=CC#N,0.7109993560608667,0.24038461538461536,0.8759753593429159
ClCCCl,0.6461478847023739,0.40934065934065933,0.6228952772073924
C=CC=C,0.664023447662128,0.47939560439560436,0.505852156057495
Clc1ccc(Cl)cc1,0.934832754755306,0.6785714285714285,0.013254620123203288
Cc1ccc(O)cc1,0.7446529957310225,0.47252747252747246,0.3243326488706366
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.5406700270181315,0.7527472527472527,0.09240246406570844
COC(=O)Nc1nc2ccccc2[nH]1,0.6647516663905919,0.4148351648351648,0.4899383983572896
CCCCOC(=O)CCCCC(=O)OCCCC,0.5800868968341534,0.7458791208791209,0.5926078028747435
COc1ccc(CO)cc1,0.8758534950286297,0.3571428571428571,0.9540041067761809
CCCCCCCC1CCC(=O)O1,0.518855405941145,0.6785714285714285,0.06057494866529775
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,0.10313428798195316,0.3131868131868132,0.35400410677618077
CCCCc1ccc(N)cc1,0.6798720199317065,0.6249999999999999,0.05123203285420946
CCNc1ccccc1,0.649522585581184,0.5027472527472527,0.20944558521560575
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.31637944059497014,0.33379120879120877,0.8418891170431212
CN1C(=O)C(F)C(=Nc2ccc(I)cc2F)c2c1ncn(CC(O)CO)c2=O,0.289656732183637,0.3118131868131868,0.017453798767967148
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,0.4991761509550962,0.5563186813186812,0.018552361396303903
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.46390915582058045,0.45192307692307687,0.01129363449691992
CCNc1cccc(C)c1,0.5695863073007307,0.5384615384615383,0.1349075975359343
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,0.7352951100863342,0.6112637362637363,0.09229979466119098
CN(C)C(=O)Nc1ccccc1,0.3416174594049768,0.34065934065934067,0.5687885010266941
CC(C)OC(=O)Nc1cccc(Cl)c1,0.8530565275197819,0.6881868131868131,0.07525667351129364
CCC1OC=CC(=O)C1=O,0.8589019907628399,0.29258241758241754,0.6119096509240247
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0.12371284629109519,0.5604395604395604,0.1540041067761807
Oc1ccccc1Cc1ccccc1O,0.863776386761254,0.673076923076923,0.031827515400410684
Cc1cccc([N+](=O)[O-])c1,0.6085797098402138,0.5425824175824175,0.06907597535934293
COc1ccccc1O,0.764462713509344,0.3873626373626373,0.5739219712525667
Oc1c(Cl)cc(Cl)cc1Cl,0.6257865755901878,0.7129120879120878,0.005256673511293634
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.7731192406249673,0.603021978021978,0.02172484599589323
ClCCl,0.5765860868515746,0.37774725274725274,0.7142710472279261
C=CCl,0.954905742169375,0.42857142857142855,0.597946611909651
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,0.676959339568446,0.5837912087912087,0.16878850102669404
Nc1ccc(N=Nc2ccccc2)cc1,0.5977393839881855,0.6744505494505494,0.0072895277207392205
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.5272888260098995,0.8076923076923075,0.08110882956878851
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.43858524681378647,0.8681318681318682,0.06673511293634497
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.5797514137842097,0.7994505494505495,0.022587268993839837
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,0.42745562560156536,0.7651098901098901,0.015400410677618074
CC#Cc1cncc(-c2cc(Cl)c(C3(C)CC(=O)N(C)C(=N)N3)s2)c1,0.3320121137157087,0.6785714285714285,0.030800821355236145
CC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1,0.22510600746170853,0.5508241758241758,0.4825462012320329
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,0.5556460365868225,0.6277472527472527,0.017453798767967148
CC(=O)Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,0.3648831334426791,0.6456043956043955,0.0
CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,0.4459424364170836,0.6758241758241758,0.006160164271047227
CC(C)CN1C(C)Cc2cc(O)ccc2C1(C)c1ccc(C=CC(=O)O)cc1,0.6192629000009452,0.846153846153846,0.00513347022587269
CC(C)CN1C(C)Cc2ccccc2C1c1ccc(C=CC(=O)O)cc1,0.7648180530400088,0.8626373626373627,0.01129363449691992
CC(C)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,0.4489955029053678,0.875,0.025667351129363455
CC(C)n1nc(-c2cnc(N)nc2-c2ccccc2)ccc1=O,0.5272888260098995,0.5535714285714285,0.2238193018480493
CC(CF)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,0.5797514137842097,0.8681318681318682,0.0
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,0.6580072244675076,0.8763736263736264,0.00513347022587269
CC(CO)CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(C=CC(=O)O)cc1,0.677448457531917,0.7870879120879122,0.036960985626283374
CC(CO)Nc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1,0.35160743418343765,0.5082417582417582,0.0
CC(CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,0.7001848702380846,0.6153846153846153,0.004106776180698152
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,0.492851702179469,0.5274725274725274,0.00513347022587269
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,0.40917184152943786,0.4574175824175824,0.02053388090349076
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,0.6595154136975492,0.49175824175824173,0.002053388090349077
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,0.4847821608552822,0.6222527472527472,0.01642710472279261
CC(Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,0.33713885384257225,0.6662087912087912,0.12320328542094457
CC(Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0.5556460365868225,0.7967032967032965,0.051334702258726904
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,0.5420904819635947,0.5741758241758241,0.11293634496919919
CC(Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,0.5109885647629848,0.5741758241758241,0.13347022587268995
CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,0.3469274651331612,0.5563186813186812,0.2053388090349076
CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,0.7153518766098841,0.7348901098901097,0.7905544147843944
Cc1c(O)ccc2c1CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,0.5109885647629848,0.8104395604395604,0.014373716632443535
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,0.492851702179469,0.5480769230769231,0.009240246406570842
Cc1cc2c(cc1O)CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,0.6102558412450589,0.8104395604395604,0.08316221765913759
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,0.11271902869174763,0.776098901098901,0.017453798767967148
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,0.8528511279136967,0.872252747252747,0.013347022587268996
Cc1ccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,0.44645531527065974,0.8695054945054945,0.042094455852156064
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,0.6799321443637061,0.5714285714285714,0.051334702258726904
Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,0.6318944531184588,0.5851648351648351,0.17761806981519507
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,0.47219310330997105,0.8173076923076923,0.032854209445585224
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,0.5530246300321657,0.8241758241758241,0.002053388090349077
CC1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,0.22510600746170853,0.7293956043956042,0.08110882956878851
CC1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,0.29066985188378,0.5989010989010988,0.2566735112936345
Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,0.48110763578455756,0.6043956043956042,0.2772073921971253
Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,0.7012416508396081,0.6387362637362637,0.19507186858316225
CCc1cc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,0.667372330547242,0.8914835164835164,0.006160164271047227
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,0.4489955029053678,0.971153846153846,0.06981519507186859
CCn1c(C(C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,0.22510600746170853,0.5879120879120878,0.23613963039014374
CCn1c(C(C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,0.06589485575933712,0.5673076923076923,0.18480492813141686
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,0.43031093074836496,0.760989010989011,0.0030800821355236128
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,0.36057830512282224,0.7046703296703296,0.2874743326488707
CN1CCC(c2ccc3nc(Nc4ccc(C(F)(F)F)cn4)[nH]c3c2)CC1,0.41236688043953873,0.8282967032967032,0.1273100616016427
CN1CCN(Cc2ccc3nc(Nc4ccc(C(F)(F)F)cn4)[nH]c3c2)CC1,0.482955373200803,0.6826923076923077,0.27207392197125263
CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1NC(C)C1CCOCC1,0.39217100664086796,0.7019230769230769,0.030800821355236145
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,0.13185357305622722,0.5824175824175823,0.08213552361396305
COC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)CC(N)=O)c34)CC2)CC1,0.3469274651331612,0.456043956043956,0.3696098562628337
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,0.6712250969868319,0.6991758241758241,0.07289527720739221
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0.47021694338169456,0.7376373626373627,0.023613963039014377
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,0.13185357305622722,0.8612637362637361,0.08521560574948667
COc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,0.45395880264263205,0.7733516483516483,0.08521560574948667
COc1ccc(-c2cc(=O)[nH]c(=S)n2CCN)c(OC)c1,0.3421074838965014,0.4189560439560439,0.7084188911704312
COc1ccc2c(c1)CC(C)N(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,0.7997793558254854,0.8640109890109888,0.010266940451745381
COc1nc(N2CC3C(=O)N(C)C(=N)NC3(c3ccc(F)cc3F)C2)nc(C)c1F,0.27660779916919237,0.41758241758241754,0.04106776180698153
COCC(C)CN1C(C)Cc2cc(O)ccc2C1c1c(F)cc(C=CC(=O)O)cc1F,0.7648180530400088,0.8090659340659339,0.028747433264887066
COCC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,0.4724111879285756,0.7706043956043955,0.1540041067761807
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,0.8721950875001954,0.8626373626373627,0.0
Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,0.7879253136108735,0.5631868131868132,0.010266940451745381
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,0.650968084066454,0.5824175824175823,0.007186858316221767
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.5905740725225821,0.5123626373626373,0.21560574948665298
Nc1nc(C(=O)NCc2cccc3cccnc23)c2ccccc2n1,0.7238109005601593,0.5755494505494505,0.026694045174537988
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,0.38854446642437057,0.6826923076923077,0.010266940451745381
O=C(O)C=Cc1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,0.8284905942876716,0.8434065934065933,0.002053388090349077
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,0.48614879306647624,0.4711538461538461,0.1642710472279261
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,0.4991761509550962,0.5563186813186812,0.018552361396303903
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,0.2759452112985191,0.43681318681318676,0.08412731006160165
C(C(F)(F)F)(C(F)(F)F)F,0.4230162772187446,0.46016483516483514,0.460164271047228
C(CCC(=O)NN)CC(=O)NN,0.14924682958534896,0.1662087912087912,0.9754620123203286
C(CCl)Cl,0.6461478847023739,0.40934065934065933,0.6228952772073924
C(CCl)OP(=O)(OCCCl)OCCCl,0.29334076757307703,0.4038461538461538,0.4414784394250514
C(Cl)(Cl)Cl,0.7699530840764456,0.4766483516483516,0.5720739219712527
C(CNCCN)N,0.2908717136113029,0.09203296703296704,0.9833675564681726
C(F)(F)(F)Br,0.4230162772187446,0.4615384615384615,0.8501026694045175
C/C(=C\C(=O)NC)/OP(=O)(OC)OC,0.2520526060203074,0.17857142857142855,0.9117043121149899
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,0.6169690677202083,0.5837912087912087,0.014743326488706366
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0.2644017594218303,0.3942307692307692,0.646817248459959
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,0.6580072244675076,0.8763736263736264,0.00513347022587269
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0.5556460365868225,0.7967032967032965,0.051334702258726904
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,0.5420904819635947,0.5741758241758241,0.11293634496919919
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,0.7153518766098841,0.7348901098901097,0.7905544147843944
C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,0.7820375670076216,0.6304945054945055,0.07186858316221767
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.8528511279136967,0.872252747252747,0.013347022587268996
C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)C4=CC5=C(C=C4)C(=NN5C)C,0.48110763578455756,0.6043956043956042,0.2772073921971253
C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)C4=CC5=C(C=C4)C(=NO5)C,0.7012416508396081,0.6387362637362637,0.19507186858316225
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,0.29066985188378,0.5989010989010988,0.2566735112936345
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,0.44493760237603497,0.42857142857142855,0.24640657084188913
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0.7352951100863342,0.6112637362637363,0.09229979466119098
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,0.40591216106932126,0.6222527472527472,0.08726899383983575
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,0.523206810150976,0.6909340659340659,0.04958932238193019
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,0.5569409178258994,0.47252747252747246,0.13039014373716634
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,0.564498993115756,0.6675824175824174,0.023511293634496923
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,0.676959339568446,0.5837912087912087,0.16878850102669404
C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.8927058197036917,0.8145604395604393,0.01642710472279261
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.677448457531917,0.7870879120879122,0.036960985626283374
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,0.7001848702380846,0.6153846153846153,0.004106776180698152
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,0.492851702179469,0.5274725274725274,0.00513347022587269
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,0.40917184152943786,0.4574175824175824,0.02053388090349076
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.8029199507233149,0.25274725274725274,0.7392197125256674
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,0.27213819145090645,0.2815934065934066,0.6355236139630391
C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,0.6969722929837174,0.927197802197802,0.0658110882956879
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,0.4345563388754413,0.4423076923076923,0.22587268993839837
C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,0.22510600746170853,0.7293956043956042,0.08110882956878851
