SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,2.44,,10.96,397.17,1,8,3,115.65140000000002,104.51,2.7727400000000006
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,4.06,2.44e-08,0.0,374.07,0,3,4,103.33700000000002,51.21,4.736400000000003
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,0.0206,101.0,322.02,0,7,10,76.15900000000005,46.150000000000006,3.5980000000000025
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.0,0.0,11.7,329.03,1,3,2,79.71770000000002,69.72,2.880000000000001
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63,0.05,7.66,385.25,0,6,6,106.77400000000006,69.64000000000001,2.0882
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4.01,0.0362,16.35,458.08,0,9,7,112.91700000000002,96.65000000000002,4.564500000000002
CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,4.69,0.0329,21.1,447.09,0,4,3,125.40200000000004,26.79,4.866100000000005
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,2.34,0.0501,173.0,372.16,2,6,10,100.59060000000004,93.06000000000002,3.2087000000000026
CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,8.7,,0.383,438.35,2,2,2,138.53059999999996,40.46,8.439600000000006
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,2.51,,0.09545,376.15,1,4,3,103.94470000000004,86.37,2.1187000000000005
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05,0.553,429.0,323.97,0,8,5,72.49450000000002,83.56,2.7345000000000006
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,3.88,0.0308,0.0,310.03,2,2,2,74.29490000000001,58.2,3.5801000000000016
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3.0,0.2267,9.846,233.18,0,1,3,71.58300000000006,20.31,3.4697000000000022
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.56,0.0,2.72e-06,357.84,0,0,1,81.938,0.0,7.274000000000001
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.83,,16.98,239.11,1,2,3,68.13320000000003,29.1,3.2993000000000023
COc1ccc(Cl)cc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,3.82,,47.25,364.07,0,3,3,97.57250000000003,32.78,3.964400000000003
NC(=O)c1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,0.58,,14.91,324.18,3,6,8,80.52910000000003,131.34,1.8982
Nc1nc2ccc(F)cc2s1,1.28,,5.75,168.02,1,3,0,43.99040000000001,38.91,2.0176
CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.03,0.1598,84.71,269.12,0,2,6,75.25600000000004,29.54,3.1232200000000017
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.69,0.258,0.0,206.14,1,1,2,63.23670000000004,32.34,2.903500000000001
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,1.79,0.4172,5.282,228.1,1,4,1,61.46770000000003,58.120000000000005,1.6111999999999995
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.28,0.0,9.24e-06,357.84,0,0,1,81.938,0.0,7.274000000000001
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],4.5,2.92e-08,12.5,309.17,0,5,8,86.63480000000004,89.52,4.252800000000004
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,4.76,0.00428,27.8,287.95,1,2,2,69.65280000000003,29.46,5.144700000000002
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],4.93,0.0,31.35,295.15,1,5,5,81.82650000000004,98.31,4.010900000000003
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.15,0.00284,0.0,513.97,1,1,8,53.26679999999999,37.3,5.715700000000002
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,1.93,0.0919,0.0,440.03,0,6,6,91.95830000000004,94.58,2.9434000000000013
CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(CCOC)c(CC)c2[nH]1,2.46,,10.12,519.23,1,10,10,134.6755,135.54,1.1153000000000004
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,0.456,1.8,230.04,2,5,2,53.580900000000014,98.49,0.3134999999999998
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.81,0.0388,30.5,304.1,0,6,7,79.02300000000004,53.47,3.5847200000000026
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,6.72,0.0,3.33e-05,289.92,0,0,1,71.91800000000002,0.0,5.967200000000002
CCCCCCc1ccc(N)cc1,4.21,0.00695,440.0,177.15,1,1,5,58.70040000000004,26.02,3.3916000000000013
CCCCCc1ccc(N)cc1,3.39,0.0234,18.2,163.14,1,1,4,54.08340000000003,26.02,3.001500000000001
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,3.24,3.08e-08,112.0,308.1,2,4,6,88.91260000000001,74.6,3.3527000000000022
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,5.5,3.02e-08,33.3,293.19,0,2,4,95.89900000000004,27.96,4.871880000000004
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.2,0.1051,33.05,248.01,1,2,2,60.252700000000026,41.57,3.0185000000000013
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.68,0.1615,12.15,232.02,1,1,1,59.167700000000025,32.34,3.0869000000000018
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08,0.0499,5.32,283.02,0,2,1,69.78600000000002,37.38,3.2829000000000024
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,6.62,0.0,6.83e-05,289.92,0,0,1,71.91800000000002,0.0,5.967200000000001
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,3.67,1.24e-08,22.4,350.13,2,2,2,107.0756,40.46,5.460900000000003
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,4.02,0.0223,5.87,323.2,1,4,3,97.62780000000004,50.94,4.839900000000005
CCC(C)N1C(=O)N=C(C)C(Br)C1=O,2.11,0.0852,0.0,260.02,0,2,2,57.81900000000002,49.74,1.9715
O=C(C(Cc1ccc(Cl)cc1)N=C(O)C1Cc2ccccc2CN1)N1CCC(Cn2cncn2)(C2CCCCC2)CC1,4.56,,27.54,588.3,2,6,8,164.62549999999962,95.64,5.402900000000005
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,3.82,0.009787,16.24,281.09,1,5,7,71.04070000000003,56.790000000000006,2.3388
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,4.44,2.63e-08,0.0,276.13,1,3,2,85.70480000000003,44.95,5.577640000000005
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.98,0.46,0.0,275.06,0,6,7,64.58290000000002,87.9,3.154700000000002
CCOc1ccc2ccc(=O)oc2c1,2.19,,35.48,190.06,0,3,2,53.65300000000003,39.44,2.1917
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.85,0.01676,0.0,313.98,1,1,4,33.478800000000014,37.3,3.1745
FC(F)(F)C(Cl)Cl,2.18,0.5388,51.48,151.94,0,0,0,21.549,0.0,2.3524000000000003
COP(=O)(NC(C)=O)SC,-0.85,0.8684,0.0,183.01,1,4,3,41.94720000000002,55.4,1.24
C[N+](C)(C)CC1CO1,0.24,0.518,0.0,116.11,0,1,2,32.63939999999998,12.53,0.0913999999999999
CCCCCCCCCCCCCOS(=O)(=O)O,3.08,,43.1,280.17,1,3,13,73.96160000000006,63.60000000000001,4.116800000000002
COc1c2occc2cc2ccc(=O)oc12,1.96,0.09,0.0,216.04,0,4,1,58.80800000000002,52.58,2.5478000000000005
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,4.04,,9.993,322.23,1,3,14,88.34130000000006,55.760000000000005,5.552800000000006
CCOP(=S)(OCC)SCCSCC,4.02,1.65e-06,412.0,274.03,0,5,9,72.99400000000004,18.46,3.770200000000002
CCOP(=S)(OCC)SCSCC,3.69,0.0129,0.0,260.01,0,5,8,68.12700000000004,18.46,3.727700000000003
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.86,0.02832,14.19,263.0,0,6,5,62.027400000000014,70.83,2.4909
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,4.62,0.0,136.5,315.98,2,2,2,78.34660000000002,40.46,4.599900000000002
CCCCCCCC[Si](OCC)(OCC)OCC,4.71,0.026,11.06,276.21,0,3,13,78.81500000000007,27.69,4.395300000000004
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,5.41,,5.37,481.04,1,3,5,89.47760000000001,57.61,4.756400000000003
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.2,0.0134,49.7,305.1,0,7,7,79.26100000000005,56.71000000000001,2.5273200000000005
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96,0.007932,2.6,348.93,0,5,6,77.43200000000002,40.58,4.718100000000002
C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,3.33,0.0232,41.4,396.23,0,4,2,110.93400000000008,60.440000000000005,4.741400000000004
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1,0.0,7.216,350.12,1,6,7,81.96020000000001,115.54,3.730400000000002
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,3.34,0.0126,0.0,341.13,3,4,3,92.38730000000004,95.86,3.313140000000001
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,5.45,3.63e-08,0.0,520.04,1,4,5,128.9882,50.16,6.301700000000005
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.44,0.89,0.0,351.17,1,5,2,99.71520000000004,68.78,1.5593999999999992
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,6.96,0.01,42.66,527.29,2,6,7,156.34439999999972,80.65,5.986420000000005
Cc1ccc(N)cc1O,0.77,0.604,16.0,123.07,2,2,0,37.2562,46.25,1.2828199999999998
CCN(CC)C(=O)SCc1ccc(Cl)cc1,3.4,1.88e-08,233.0,257.06,0,2,4,71.06400000000004,20.31,4.035000000000004
Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)C5)cc3)CC4)cc12,5.21,,6.75,588.21,2,8,5,153.7046999999997,113.65,5.051000000000004
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,3.3,0.0141,30.8,306.13,3,3,3,89.87640000000002,60.69,4.157700000000002
CCCc1ccc(O)c(OC)c1,2.65,0.0707,24.6,166.1,1,2,3,48.65380000000003,29.46,2.3533
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,1.97,1.38e-07,18.9,408.01,3,7,4,95.86000000000004,153.69,3.454200000000001
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,6.07,,128.0,330.2,1,1,4,105.24680000000004,20.23,6.044000000000007
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,2.38,0.1841,11.09,303.04,0,3,1,70.42200000000001,45.03,2.716000000000001
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.39,,2.362,397.13,2,5,4,105.70050000000002,95.0,2.885400000000001
CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,2.6,,9.087,353.14,1,4,3,99.53170000000004,57.7,3.9963000000000015
CCCc1ccc(N)cc1,2.4,0.136,17.3,135.1,1,1,2,44.84940000000002,26.02,2.2213000000000003
CCCCCCCCCCCCN1CCCC1=O,4.2,0.0125,19.1,253.24,0,1,11,77.65800000000006,20.31,4.529700000000004
COc1cc(Cl)c(OC)cc1Cl,3.16,0.5774,6.309,205.99,0,2,2,49.56600000000002,18.46,3.010600000000002
CCCCCCCCn1sccc1=O,2.45,0.02822,12.72,213.12,0,3,7,61.955000000000034,22.0,3.2703000000000024
O=c1[nH]sc2ccccc12,0.8,0.0,34.74,151.01,1,2,0,42.445700000000016,32.86,1.5896
CCNc1nc(NC(C)CC)nc(OC)n1,3.1,0.0461,6.53,225.16,2,6,6,63.918400000000034,71.96000000000001,1.5223999999999998
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7,0.1313,17.64,286.09,0,5,4,70.98180000000004,61.830000000000005,2.0576
COc1cc(S(=O)(=O)[O-])c(C)cc1NN=C1C(=O)C=Cc2cc(S(=O)(=O)[O-])ccc21.[Na+].[Na+],2.328,0.0137,0.0,496.0,1,10,5,104.3001,165.09,-4.768079999999997
CCOc1nc(C(Cl)(Cl)Cl)ns1,3.37,0.0,127.0,245.92,0,4,2,50.31500000000001,35.010000000000005,2.7635000000000005
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,4.24,0.0385,5.31,402.14,1,4,6,107.37810000000005,66.31,3.3225000000000025
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12,0.0105,158.0,345.12,1,5,8,91.80420000000004,56.790000000000006,3.8896000000000033
O=C(O)c1ccccc1C(=O)OCc1ccccc1,2.93,0.0352,0.0,256.07,1,3,4,68.96280000000003,63.6,2.7418000000000013
Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,2.29,,19.05,320.99,1,4,2,85.21340000000001,51.8,4.761100000000002
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.34,0.02147,0.0,240.06,1,3,1,60.29000000000003,66.48,1.2074999999999998
CN(C)N(C)C(=O)C1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,3.45,,8.91,546.33,3,5,9,157.04979999999978,114.77,2.7189999999999994
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,3.62,0.0645,2.79,393.15,1,5,5,109.79140000000002,70.14,3.865420000000002
Oc1ccc(Cc2ccccc2O)cc1,3.15,0.0426,56.8,200.08,2,2,2,59.01960000000003,40.46,2.688600000000001
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.3,0.107,8.66,267.17,1,3,4,87.46870000000004,30.330000000000005,3.234770000000002
CCCCCCCCCCCCCN1CC(C)OC(C)C1,5.59,0.002679,12.91,297.3,0,2,12,92.91000000000008,12.47,5.406600000000005
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,-0.2,0.402,180.0,297.1,0,9,6,68.44200000000002,103.59,-2.631899999999997
CN1CCN2c3ccccc3Cc3ccccc3C2C1,4.24,0.05,5.841,264.16,0,2,0,83.27400000000006,6.48,3.0839000000000016
Cc1ccc(C)c(O)c1C,2.67,0.0908,106.0,136.09,1,1,0,42.31780000000001,20.23,2.3174600000000005
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.2,0.00553,6.02,380.02,0,3,6,97.67100000000002,27.05,5.801400000000003
Cc1ccc(O)c(C(C)(C)C)c1,3.43,0.0272,20.9,164.12,1,1,0,51.54380000000003,20.23,2.998120000000001
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,3.34,0.049,30.2,313.06,0,7,7,79.52400000000003,58.4,2.943600000000001
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,3.43,0.06756,5.4,255.02,1,1,2,66.84020000000002,29.1,3.1350000000000016
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,6.55,1.56e-08,3.21,478.32,1,2,9,158.76609999999962,18.28,7.539000000000009
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,6.89,0.01508,0.0,539.63,0,0,0,97.54599999999998,0.0,6.222999999999999
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.8,0.00953,77.1,344.11,0,2,4,101.84300000000002,17.82,5.376700000000004
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4,0.427,2.469,342.05,4,6,2,89.96480000000001,100.72,1.7921999999999998
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,5.45,0.0151,0.0,765.16,4,8,12,197.41499999999965,189.59,5.760300000000006
CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,3.43,0.141,146.0,294.18,2,4,10,82.75260000000004,66.76,3.2338000000000022
CNC(=O)Oc1cccc(N=CN(C)C)c1,1.45,0.8853,13.72,221.12,1,3,3,63.36470000000004,53.93,1.6262
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,3.86,,56.72,325.2,2,3,5,96.97160000000004,43.7,3.7688000000000033
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,4.5,0.0,100.8,311.17,0,2,9,89.13100000000006,29.54,4.157400000000004
CNC(=O)ON=C(SC)C(=O)N(C)C,-0.47,0.7926,0.0,219.07,1,5,1,55.18470000000002,70.99999999999999,0.1070999999999999
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,5.0,0.0133,24.0,350.16,0,4,6,95.82640000000006,44.760000000000005,3.9192000000000022
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,1.7,0.1633,22.53,238.14,0,5,2,65.54400000000004,58.56,1.2198399999999998
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,4.38,0.00608,25.1,366.99,0,7,7,90.61200000000002,53.6,4.236100000000003
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,2.38,0.145,2.27,410.09,3,6,6,95.95070000000004,113.96,1.9509
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,4.6,0.0,2.891,303.0,0,2,4,74.55000000000004,20.31,4.843900000000003
CNC(=O)Oc1cccc2c1OC(C)(C)O2,1.7,0.1971,21.66,223.08,1,4,1,56.86070000000004,56.790000000000006,1.9121
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,4.44,0.0016,3.037,250.04,2,2,2,60.41810000000002,57.53,3.035600000000001
Nc1cccc2c(N)cccc12,0.89,0.6333,0.0,158.08,2,2,0,52.7728,52.04,2.0042
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.23,0.04138,62.11,303.11,1,4,7,81.09220000000005,47.56,4.238320000000003
CCSC(=O)N1CCCCCC1,3.21,0.09714,11.6,187.1,0,2,1,53.56900000000003,20.31,2.735500000000001
C=CC(=O)Nc1ccccc1,1.44,,30.9,147.07,1,1,2,45.26870000000002,29.1,1.8111
COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,2.48,0.01009,0.0,483.06,1,9,8,97.63750000000005,116.94,2.6050000000000004
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,3.53,4.42e-08,362.0,248.85,0,1,0,49.287000000000006,12.89,4.3486
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.22,0.3155,3.158,240.09,2,6,4,62.31540000000002,86.52,1.6708799999999997
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.42,0.2589,10.06,232.08,1,1,1,54.14970000000002,32.34,2.7989000000000006
N#CSCSc1nc2ccccc2s1,3.3,0.331,29.6,237.97,0,5,3,63.54800000000003,36.68,3.560180000000001
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.28,0.02654,196.9,432.04,0,2,8,61.18,26.3,5.234600000000002
O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,4.06,,13.83,477.98,2,3,6,99.9519,50.36,5.0378000000000025
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.19,0.00039,4.673,293.11,1,3,5,83.33180000000004,63.33,4.025800000000003
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.7,0.5059,10.73,249.01,2,4,3,57.45280000000002,92.45,0.6532000000000004
CSc1nnc(C(C)(C)C)c(=O)n1N,1.7,0.4787,1.067,214.09,1,6,1,56.923400000000015,73.8,0.3715
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78,0.01016,8.16,323.04,0,5,6,85.71140000000001,61.6,3.645100000000002
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,2.03,,0.7,376.15,3,5,6,106.5113,106.34,3.342500000000001
C1=Cc2cccc3cccc1c23,3.94,0.01116,12.38,152.06,0,0,0,52.87600000000002,0.0,3.3236000000000017
COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.01,0.0,5.452,503.08,3,11,9,113.94120000000002,191.98,-0.159999999999999
c1ccc2c(c1)-c1cccc3cccc-2c13,5.16,0.01409,8.064,202.08,0,0,0,68.37800000000004,0.0,4.487200000000002
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.3,0.0016,96.82,461.23,1,3,7,131.1467,41.03,5.8570000000000055
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,5.78,0.01059,5.564,252.09,0,0,0,85.88400000000003,0.0,5.640400000000003
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.0,8.05e-09,0.0,563.96,1,1,9,58.21379999999999,37.3,6.351000000000003
Brc1ccc(Oc2ccc(Br)cc2)cc1,5.72,,12.4,325.89,0,1,2,68.35800000000002,9.23,5.0039000000000025
CCO[Si](C)(OCC)OCC,2.57,,1.871,178.1,0,3,6,46.49600000000002,27.69,1.6646
COP(=O)(CCC(=O)NCO)OC,-0.36,,0.4575,211.06,2,5,6,46.337000000000025,84.86000000000001,-0.0716
CCSC(=O)N(CC(C)C)CC(C)C,4.15,0.0,52.51,217.15,0,2,5,64.77700000000004,20.31,3.4735000000000023
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1,1.97,0.00376,0.0,437.06,2,9,7,90.26320000000004,141.63,1.3402999999999998
CCCCCCCc1ccc(O)cc1,4.03,0.00365,42.5,192.15,1,1,6,60.56980000000005,20.23,3.9051000000000022
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,0.00364,0.0,344.07,0,5,3,86.58400000000003,57.26,4.217000000000004
Clc1cccc(C(Cl)(Cl)Cl)n1,3.41,5.81e-08,238.0,228.9,0,1,0,48.48400000000001,12.89,3.5617
CCCSC(=O)N(CCC)CCC,3.84,0.01906,25.1,203.13,0,2,6,60.30000000000004,20.31,3.3716000000000026
CC(C)N(C(=O)CCl)c1ccccc1,2.18,0.345,69.7,211.08,0,1,3,59.78400000000004,20.31,2.666800000000001
COc1c(Cl)ccc(Cl)c1C(=O)O,2.21,0.1802,0.6483,219.97,1,2,2,49.97330000000001,46.53,2.7002000000000006
CCNc1nc(Cl)nc(NC(C)C)n1,2.61,0.1237,6.209,215.09,2,5,4,57.75940000000002,62.73,1.7770999999999997
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],3.72,0.004802,20.2,346.09,1,7,8,83.91900000000004,149.68,1.7768
CCCCCCOc1ccc(O)cc1,3.36,0.00077,83.6,194.13,1,2,6,57.74380000000004,29.46,3.351300000000002
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,2.98,0.378,0.0,263.88,0,2,0,55.912000000000006,47.58,4.04356
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,2.73,0.0607,7.06,465.16,1,7,6,129.33740000000003,84.46,2.6003
CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,4.08,0.769,375.0,408.05,0,6,5,86.66900000000001,70.42,3.294120000000002
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,2.96,0.03201,17.28,342.03,1,2,3,94.0882,41.99,5.307700000000002
O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,0.42,0.0234,2.09,457.14,5,5,6,119.30930000000002,125.89,1.0873000000000006
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.29,0.0,17.34,335.11,0,5,7,77.54780000000002,89.52,4.148200000000004
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,4.28,0.01666,38.62,329.9,0,4,2,69.16100000000002,52.60000000000001,3.873400000000001
CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)cc1)C(O)C(C)(C)O2,3.2,0.187,0.0,357.14,2,4,3,93.76750000000004,75.63000000000001,3.0313000000000017
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,6.39,1.37e-08,807.0,326.19,1,3,10,96.85230000000006,46.53,5.362500000000006
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,2.92,0.07,7.41,393.17,1,7,10,111.93970000000004,74.73000000000002,3.405100000000002
CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,1.35,0.00891,0.91,398.09,1,10,6,92.15100000000004,138.59,0.1038000000000005
CCCCCCCCc1ccc(O)cc1,5.19,0.0,15.65,206.17,1,1,7,65.18680000000005,20.23,4.295200000000005
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,5.39,0.015,4.65,534.26,0,6,4,154.98749999999967,71.7,5.969240000000006
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.93,0.17,7.658,384.2,4,6,9,105.00950000000005,124.44,0.3605999999999996
CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,3.75,,209.0,318.15,2,5,0,86.39210000000003,83.83,3.5796000000000032
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,2.12,1.77e-06,26.0,290.14,2,5,4,79.46540000000005,85.25,2.572400000000001
