,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
631,CC(C)c1cccc(C(C)C)c1O,3.79,0.016,107.0,178.14,1,1,2,56.2848,20.23
632,c1ccc2c(c1)-c1cccc3cccc-2c13,5.16,0.01409,8.064,202.08,0,0,0,68.378,0.0
633,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.3,0.0016,96.82,461.23,1,3,7,131.1467,41.03
634,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,5.78,0.01059,5.564,252.09,0,0,0,85.884,0.0
635,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,8.05e-09,0.0,563.96,1,1,9,58.2138,37.3
636,Brc1ccc(Oc2ccc(Br)cc2)cc1,5.72,,12.4,325.89,0,1,2,68.358,9.23
637,CCO[Si](C)(OCC)OCC,2.57,,1.871,178.1,0,3,6,46.496,27.69
638,COP(=O)(CCC(=O)NCO)OC,-0.36,,0.4575,211.06,2,5,6,46.337,84.86
639,CCSC(=O)N(CC(C)C)CC(C)C,4.15,0.0,52.51,217.15,0,2,5,64.777,20.31
640,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1,1.97,0.00376,0.0,437.06,2,9,7,90.2632,141.63
641,CCCCCCCc1ccc(O)cc1,4.03,0.00365,42.5,192.15,1,1,6,60.5698,20.23
642,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,0.00364,0.0,344.07,0,5,3,86.584,57.26
643,Clc1cccc(C(Cl)(Cl)Cl)n1,3.41,5.81e-08,238.0,228.9,0,1,0,48.484,12.89
644,CCCSC(=O)N(CCC)CCC,3.84,0.01906,25.1,203.13,0,2,6,60.3,20.31
645,CC(C)N(C(=O)CCl)c1ccccc1,2.18,0.345,69.7,211.08,0,1,3,59.784,20.31
646,COc1c(Cl)ccc(Cl)c1C(=O)O,2.21,0.1802,0.6483,219.97,1,2,2,49.9733,46.53
647,CCNc1nc(Cl)nc(NC(C)C)n1,2.61,0.1237,6.209,215.09,2,5,4,57.7594,62.73
648,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],3.72,0.004802,20.2,346.09,1,7,8,83.919,149.68
649,CCCCCCOc1ccc(O)cc1,3.36,0.00077,83.6,194.13,1,2,6,57.7438,29.46
650,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,2.98,0.378,0.0,263.88,0,2,0,55.912,47.58
651,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,2.73,0.0607,7.06,465.16,1,7,6,129.3374,84.46
652,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,4.08,0.769,375.0,408.05,0,6,5,86.669,70.42
653,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,2.96,0.03201,17.28,342.03,1,2,3,94.0882,41.99
654,O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,0.42,0.0234,2.09,457.14,5,5,6,119.3093,125.89
655,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.29,0.0,17.34,335.11,0,5,7,77.5478,89.52
656,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,4.28,0.01666,38.62,329.9,0,4,2,69.161,52.6
657,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1,0.92,0.0,239.15,4,4,4,66.7451,72.72
658,CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)cc1)C(O)C(C)(C)O2,3.2,0.187,0.0,357.14,2,4,3,93.7675,75.63
659,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,6.39,1.37e-08,807.0,326.19,1,3,10,96.8523,46.53
660,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,2.92,0.07,7.41,393.17,1,7,10,111.9397,74.73
661,CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,1.35,0.00891,0.91,398.09,1,10,6,92.151,138.59
662,CCCCCCCCc1ccc(O)cc1,5.19,0.0,15.65,206.17,1,1,7,65.1868,20.23
663,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,5.39,0.015,4.65,534.26,0,6,4,154.9875,71.7
664,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.93,0.17,7.658,384.2,4,6,9,105.0095,124.44
665,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,3.75,,209.0,318.15,2,5,0,86.3921,83.83
666,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,2.12,1.77e-06,26.0,290.14,2,5,4,79.4654,85.25
667,O=C(Oc1ccccc1)c1ccc(O)cc1,3.29,0.045,865.0,214.06,1,3,2,59.5073,46.53
668,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C,4.19,,7.464,326.24,1,3,6,102.4307,34.15
669,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,3.99,0.001584,53.93,387.1,0,6,6,101.241,65.82
670,CON(C)C(=O)Nc1ccc(Cl)cc1,2.3,0.205,0.0,214.05,1,2,2,55.2427,41.57
671,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,0.75,0.0649,0.0,452.11,3,9,8,108.6224,168.92
672,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,2.1,,50.12,394.15,1,6,8,107.8959,100.62
673,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,4.66,,6.0,515.23,1,6,5,152.6057,72.16
674,N=C1C=NN(c2ccccc2)C(=O)C1Cl,1.17,0.4273,1.871,221.04,1,3,1,59.7877,56.52
675,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,3.57,0.003,25.7,381.08,1,4,3,90.1122,77.98
676,N#Cc1cc(Br)c(O)c(Br)c1,2.63,0.5001,7.866,274.86,1,2,0,48.2218,44.02
677,CNC(=O)ON=C(C)SC,0.6,0.716,2.05,162.05,1,4,1,42.1647,50.69
678,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1.92,0.79,17.91,341.16,2,5,2,89.7976,70.0
679,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,-0.57,0.948,0.0,222.07,1,5,3,52.9555,84.83
680,CCCC[N+](CCCC)(CCCC)CCCC,4.71,0.9242,0.364,242.28,0,0,12,79.3604,0.0
681,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,1.72,0.538,55.9,314.06,0,8,9,70.8865,88.13
682,COC(C)(C)C,0.94,0.905,4.64,88.09,0,1,0,26.762,9.23
683,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.06,0.25,1.09,313.09,0,4,2,83.4124,75.81
684,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.41,0.21,15.0,315.04,1,4,2,83.6841,84.6
685,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,2.75,0.02436,17.74,311.11,1,4,3,91.6547,44.7
686,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,3.7,0.06119,16.2,368.21,1,3,3,107.0357,58.64
687,COc1nc(NC(C)C)nc(NC(C)C)n1,2.99,0.0289,8.17,225.16,2,6,5,63.8964,71.96
688,CCc1cccc(CC)c1N(COC)C(=O)CCl,3.52,0.1332,62.9,269.12,0,2,6,75.28,29.54
689,CN(C)NC(=O)CCC(=O)O,-1.5,0.939,2.29,160.08,2,3,4,38.6995,69.64
690,CC(C)(N)C(=O)NC(COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,2.36,,14.45,528.24,2,6,8,142.4189,122.04
691,O=C1Nc2ccc(Cl)cc2C(C#Cc2ccccn2)(C2CC2)N1,3.13,1.0,0.0,323.08,2,2,1,89.1234,54.02
692,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,1.03,0.451,0.0,283.1,2,3,3,73.7811,115.61
693,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.34,0.00252,210.0,335.11,0,5,7,77.5478,89.52
694,CCOc1ccc(N)cc1,1.24,0.485,13.8,137.08,1,2,2,42.0234,35.25
695,CNC(=O)Oc1cccc2c1OC(C)(C)C2,1.97,0.4213,0.0,221.11,1,3,1,59.9367,47.56
696,CC1(C)Cc2cccc(O)c2O1,2.08,0.364,0.0,164.08,1,2,0,46.5178,29.46
697,c1ccc(C[n+]2cccc3ccccc32)cc1,3.16,0.599,7.31,220.11,0,0,2,69.687,3.88
698,O=Nc1ccc(Nc2ccccc2)cc1,3.04,0.123,839.0,198.08,1,3,3,61.6217,41.46
699,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,3.76,0.01031,4.186,335.02,1,2,5,83.0882,46.17
700,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2.O=C(O)c1ccccc1,5,0.001379,0.0,1007.56,4,15,10,267.5476,199.16
701,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,3.47,0.015,8.567,720.31,4,9,17,196.8969,145.78
702,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,3.87,0.0254,8.51,315.03,1,2,0,69.7887,38.33
703,Nc1nc2nc[nH]c2c(=S)[nH]1,-0.07,0.804,2.36,167.03,3,4,0,43.4858,83.38
704,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,6.61,,54.95,349.24,1,2,1,105.3068,33.12
705,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.78,,42.5,464.14,3,7,13,124.92,108.49
706,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],-0.12,0.8286,0.6115,291.02,0,5,3,65.6784,84.1
707,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,3.76,0.0,18.48,359.17,0,3,4,97.899,30.82
708,O=C(Nc1ccccc1)c1ccccc1I,2.86,0.07513,21.4,322.98,1,1,2,73.5542,29.1
709,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,3.36,0.0,15.15,271.16,0,2,5,81.966,29.54
710,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,2.23,0.27,0.0,262.13,1,3,3,70.7867,66.48
711,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1.23,0.4,2.843,305.13,0,5,3,86.839,74.29
712,COc1ccc(O)cc1,1.58,,36.0,124.05,1,2,1,34.6588,29.46
713,CN(C)C(=O)Nc1ccc(Cl)cc1,1.94,0.4551,3.086,198.06,1,1,1,54.1577,32.34
714,Nc1ccc(C(=O)O)cc1,0.82,0.766,0.0,137.05,2,2,1,37.8137,63.32
715,CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,3.69,0.3834,3.349,341.14,0,5,6,88.442,64.96
716,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,3.17,0.836,41.15,300.15,2,4,5,86.8054,59.59
717,O=C(CCCCCCC(=O)Nc1ccccc1)NO,3.35,0.29,14.7,264.15,3,3,8,72.7029,78.43
718,c1ccc2[nH]c(-c3cscn3)nc2c1,2.47,0.1382,0.0,201.04,1,3,1,57.2017,41.57
719,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,4.65,,44.6,410.11,0,4,4,105.454,52.6
720,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.02,0.00685,125.0,336.06,2,2,2,69.1036,40.46
721,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3.98,0.02,2.336,551.18,2,10,10,144.6573,145.65
722,O=C(c1ccc(O)cc1)c1ccc(O)cc1O,2.71,0.0196,21.1,230.06,3,4,2,61.3109,77.76
723,CCCC[Sn](Cl)(CCCC)CCCC,4.983,,782.0,326.08,0,0,9,70.752,0.0
724,COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,4.03,0.07996,6.188,380.17,2,4,6,96.7244,42.52
725,O=C(O)C1C2CCC(O2)C1C(=O)O,1.91,0.867,0.0,186.05,2,3,2,40.1466,83.83
726,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,2.52,0.00648,3.442,404.99,1,7,5,89.1795,98.48
727,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,6.86,0.004,3.98,514.24,1,5,7,156.1123,72.94
728,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,1.1,0.06084,3.107,406.09,2,8,5,97.3107,136.58
729,CC(C)OP(C)(=O)OC(C)C,1.03,0.9727,0.0,180.09,0,3,4,45.9725,35.53
730,COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,1.88,0.006681,5.691,506.97,2,9,5,100.9547,149.47
731,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,2.82,0.008,7.0,316.09,1,5,5,84.2943,83.21
732,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,3.2,0.1375,29.0,363.07,0,5,5,79.428,55.32
733,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,2.75,0.96,6.3,501.2,1,13,11,121.1589,166.98
734,CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,3.46,0.00728,0.0,322.17,2,4,4,97.2664,58.2
735,COP(=O)(OC)OC(C)=CC(=O)N(C)C,0,0.8457,1.887,237.08,0,5,5,55.1605,65.07
736,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,3.474,0.0072,466.0,408.13,0,6,7,100.448,69.48
737,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,2.32,0.01655,20.42,359.04,0,5,4,76.4643,77.24
738,CC(C)COC(=O)CCCCC(=O)OCC(C)C,3.92,,865.0,258.18,0,4,9,70.062,52.6
739,CC(C)(C)CC(C)(C)c1ccc(O)cc1,4.87,0.01902,26.98,206.17,1,1,2,65.2048,20.23
740,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-4,1.0,0.0,1700.17,25,46,21,382.802,777.98
741,CCC=CC(=O)O,0.89,,1.121,100.05,1,1,2,27.0668,37.3
742,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,2.93,0.03651,14.6,229.11,2,5,4,62.3544,62.73
743,CC(C)(C)c1cc(C=C2SC(=N)NC2=O)cc(C(C)(C)C)c1O,3.53,0.00678,0.0,332.16,3,4,1,96.9442,73.18
744,COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,3.11,0.5097,5.464,373.21,1,4,7,103.7738,41.93
745,CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],0.11,3.07e-06,21.2,215.09,2,5,5,53.2463,118.82
746,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.89,0.1,13.63,428.23,1,5,7,123.7587,87.13
747,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,0.57,0.6559,2.807,255.05,1,3,3,62.0891,83.66
748,CCN(CC)CC(=O)Nc1c(C)cccc1C,2.35,0.296,5.062,234.17,1,2,5,72.3337,32.34
749,CN(C)C(=S)SSC(=S)N(C)C,1.73,3.86e-08,816.0,239.99,0,4,0,67.752,6.48
750,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,5.14,0.00874,8.2,310.24,2,2,6,102.0268,52.04
751,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,3.65,0.01078,5.092,427.88,0,4,12,86.5455,44.76
752,CCCCOC(=O)c1ccccc1,3.83,0.313,864.0,178.1,0,2,4,51.6325,26.3
753,C=CCc1ccccc1OCC(O)CNC(C)C,3.1,1.0,22.98,249.17,2,3,8,74.9835,41.49
754,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,3.56,0.865,592.0,251.12,0,5,6,65.384,65.49
755,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,1.83,0.5732,0.0,222.07,0,3,2,59.436,52.28
756,CSC(=O)c1cccc2nnsc12,3.1,0.0232,863.0,209.99,0,5,1,55.2605,42.85
757,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,4.02,0.015,0.0,452.27,2,4,10,131.119,78.87
758,Cc1ccc(C(=O)c2ccccc2)cc1,3.31,0.0188,118.0,196.09,0,1,2,61.0535,17.07
759,CCN(CC)C(=O)c1cccc(C)c1,2.18,0.3559,3.797,191.13,0,1,3,58.4305,20.31
760,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,2.8,0.0133,22.0,273.06,2,5,3,71.0375,100.67
761,COC(=O)c1ccccc1N,1.88,0.224,246.0,151.06,1,3,1,42.1939,52.32
762,Nc1cc(Cl)cc(C(=O)O)c1Cl,0.91,,0.0,204.97,2,2,1,47.8337,63.32
763,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,3.072,0.0575,0.0,329.07,0,4,4,83.378,43.24
764,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.35,0.03758,30.38,276.07,1,3,3,61.5661,72.24
765,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,3.18,0.00145,0.0,391.06,0,6,7,101.8514,94.89
766,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.08,0.04344,0.0,822.41,6,15,4,220.4792,220.15
767,c1ccc2c(c1)oc1ccccc12,4.12,0.0,8.3,168.06,0,1,0,53.72,13.14
768,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,3,0.07,2.0,312.14,1,5,0,94.0477,30.87
769,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.29,0.1373,6.118,317.13,1,4,3,87.4158,50.94
770,CCCSP(=O)(OCC)SCCC,3.59,0.09346,20.95,242.06,0,4,8,64.7305,26.3
771,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,2.5,0.04763,32.39,403.12,0,8,7,106.781,103.56
772,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,4.65,0.0097,16.4,374.13,1,5,5,103.7017,67.87
773,CCCCOC(=O)c1ccccc1C(=O)O,2.37,0.2077,0.7359,222.09,1,3,5,58.5918,63.6
774,COc1ccc(C(=O)c2ccccc2)c(O)c1,3.79,0.00952,15.7,228.08,1,3,3,64.5333,46.53
775,O=C(c1ccccc1)c1ccc(O)cc1O,2.6,0.0113,39.3,214.06,2,3,2,59.6461,57.53
776,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,2.6,0.0354,19.2,246.05,4,5,2,62.9757,97.99
777,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.12,0.003583,37.05,248.04,1,3,1,57.1467,58.04
778,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,5.62,0.0986,301.0,306.18,0,4,10,86.057,52.6
779,C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.23,0.9621,8.216,246.09,0,4,6,67.401,52.6
780,CCCOC(=O)c1ccccc1C(=O)OCCC,3.27,,858.0,250.12,0,4,6,67.589,52.6
781,COC(=O)c1ccccc1C(=O)OC,1.58,0.656,22.26,194.06,0,4,2,49.121,52.6
782,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,6.36,2.48e-08,0.0,410.2,2,4,6,126.8688,70.5
783,CCOP(=S)(OCC)SCSC(C)(C)C,4.48,0.0306,32.5,288.04,0,5,7,77.339,18.46
784,Oc1c(I)cc(Cl)c2cccnc12,2.34,,4.458,304.91,1,2,0,61.1348,33.12
785,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,5.52,2e-08,0.0,330.21,0,2,5,108.925,6.48
786,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,3.49,0.435,71.6,412.02,0,6,7,87.382,62.58
787,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,9.97,0.00264,2.4,606.32,2,3,14,152.652,57.53
788,c1cc2ccc3cccc4ccc(c1)c2c34,4.88,0.02415,6.18,202.08,0,0,0,70.146,0.0
789,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,3.73,0.014,3.424,534.22,2,7,3,138.9181,119.13
790,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,3.36,,854.0,411.04,0,6,6,88.76,66.12
791,CC(C)(C)c1cccc(C(C)(C)C)c1O,4.92,0.01953,0.0,206.17,1,1,0,65.5068,20.23
792,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,4.15,0.022,1.385,460.23,1,9,5,127.0334,118.67
793,CC(=O)C(C)=CC1C(C)=CCCC1(C)C,4.38,0.006334,10.8,206.17,0,1,2,64.7,17.07
794,ClC(Cl)=C(Cl)Cl,3.4,0.2463,0.0548,163.88,0,0,0,30.438,0.0
795,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2,2.7,,16.6,456.14,0,7,3,123.741,69.37
796,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,3.51,0.05719,35.27,301.06,2,2,2,77.9485,49.33
797,CCCCOP(=O)(OCCCC)OCCCC,4,0.03481,0.0,266.16,0,4,12,70.1865,44.76
798,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,4.29,0.00703,177.0,691.58,0,4,12,104.9895,44.76
799,COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,3.56,0.3292,14.47,492.1,2,10,7,107.5627,152.71
800,CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.99,,194.0,678.2,0,19,13,145.019,238.09
801,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,3.46,0.163,0.0,286.12,3,3,5,79.5374,77.76
802,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,-1.47,0.563,0.723,232.12,2,3,2,65.2071,72.19
803,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,3.96,,7.084,462.18,1,8,5,130.9675,82.84
804,CC(=Cc1ccc(OCCN2CCOCC2)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,6.38,0.0,0.0,433.3,0,3,6,134.469,21.7
805,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,3.03,0.0106,0.0,430.11,1,11,9,103.8213,144.24
806,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,4.03,0.0261,0.0,410.12,2,5,2,109.7564,83.83
807,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,4.21,0.0132,101.0,333.16,1,4,5,91.1798,50.94
808,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,3.34,0.0266,0.0,317.11,3,3,2,91.1673,69.56
809,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,4.66,0.0,0.0,307.0,0,2,2,78.237,22.12
810,CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,3.27,0.263,3.36,396.24,0,4,4,112.839,45.92
811,CCCCCCCCCC,5.01,0.06697,0.7741,142.17,0,0,7,48.284,0.0
812,C1COCCO1,-0.27,0.9398,3.485,88.05,0,2,0,21.638,18.46
813,O=c1ccc(=O)[nH][nH]1,-0.84,,0.0,112.03,2,2,0,27.6834,65.72
814,CC1CN(N=Cc2cccnc2)C(=O)N=N1,-0.18,0.9946,8.611,217.1,0,4,2,58.251,70.28
815,COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,3.86,0.2659,9.898,515.29,2,6,12,137.3295,111.16
816,OCCOc1ccccc1,1.16,0.2957,17.89,138.07,1,2,3,39.0228,29.46
817,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.29,0.6278,0.0,431.06,2,10,7,96.44,166.54
818,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.25,,9.301,410.24,2,7,8,117.4801,96.61
819,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0.99,0.9933,5.715,385.98,1,6,4,82.3005,85.99
820,c1ccc(NNc2ccccc2)cc1,2.94,1.97e-06,19.0,184.1,2,2,3,60.1294,24.06
821,COc1cc(OC2CCC(C)(C)CC2)c(F)cc1CNC(=O)C1CCCN1,3.48,,3.151,378.23,2,4,6,102.4884,59.59
822,Oc1ccc(Nc2ccccc2)cc1,2.82,0.0582,75.1,185.08,2,2,2,57.8315,32.26
823,CCNc1nc(Cl)nc(NCC)n1,2.18,0.2845,6.326,201.08,2,5,4,53.1644,62.73
824,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.3,0.0,10.02,277.02,0,6,5,66.7644,70.83
