,SMILES_rdkit_final,logP,Fup,Clint.invitro.,Clint.invivo.,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
1172,C[C@H]1[C@H](N=C(O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(O)=NS(=O)(=O)n1nc(-c2cc(=O)c(O)cn2O)n(CCS(C)(=O)=O)c1=O,-3.3,0.2,,,776.09,7,19,12,173.14569999999978,354.58,-2.4231299999999942
1173,C[C@H]1[C@H](N=C(O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(O)=NS(=O)(=O)Nc1cc(O)c(O)cn1,-1.51,0.23,,,586.09,8,12,9,134.19390000000004,283.53999999999996,-0.22752999999999807
1174,C[C@H]1[C@H](N=C(O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(O)=NS(=O)(=O)NCc1cc(=O)c(O)c[nH]1,-1.84,0.61,,,600.11,8,11,10,138.57180000000005,283.28,-0.9621299999999962
1175,C[C@H]1[C@H](N=C(O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O,-1.17,0.44,,,435.05,5,9,7,95.56960000000004,205.79999999999998,-0.5018299999999982
1176,C[C@H]1[C@H](N=C(O)/C(=N\OC(C)(C)C(=O)O)c2nc(=N)s[nH]2)C(=O)N1C(O)=NS(=O)(=O)n1nc(-c2cc(=O)c(O)c[nH]2)n(CCCS(C)(=O)=O)c1=O,-3.22,0.27,,,775.11,7,18,13,174.73389999999978,358.09999999999997,-2.3487299999999944
1177,C[C@H]1[C@H](N=C(O)/C(=N\OCC(=O)O)c2csc(=N)[nH]2)C(=O)N1C(O)=NS(=O)(=O)N1C[C@@H](NC(O)=NCc2cc(=O)c(O)cn2O)CC1=O,-3.59,0.26,,,714.11,9,15,11,160.36539999999988,345.55,-2.515129999999994
1178,C[C@H]1[C@H](NC(=O)N1C)C2=CC=CC=C2,1.8,,,,190.11,1,1,1,54.93970000000003,32.34,1.7712
1179,C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C,5.84,,,,356.32,0,2,1,109.08600000000008,6.48,4.809600000000005
1180,C[C@H]1C([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,1.25,0.7,,0.704180743,1447.43,19,25,13,349.29170000000045,530.4899999999999,0.10620000000000607
1181,C[C@H]1C([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,2.48,,,,1483.41,19,25,13,356.53970000000044,530.4899999999999,0.5280000000000049
1182,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N,0.68,,,,652.35,13,13,9,163.31659999999997,358.18999999999994,-7.207200000000016
1183,C[C@H]1C(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N1)CCCCN)CCCCN)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N3)CO)[C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CCCNC(=N)N)CC(C)C)CCSC)CC4=CC=C(C=C4)O)CC(=O)O)C(=O)N)CCCCN)CO)CCCNC(=N)N)CCCCN,,0.5,,3.291984733,2637.1,42,45,38,657.6236000000029,1133.84,-16.212859999999978
1184,C[C@H]1C(=O)N=S(=O)(N1)C2=CC=CC(=C2)C3=CC=C(C=C3)C,,,19.5,,300.09,1,2,2,83.05610000000004,58.53,2.922220000000001
1185,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O,-0.02,,,,325.15,2,7,0,79.31160000000003,96.3,-0.3925999999999993
1186,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,0.36,,,,585.31,4,9,6,157.73859999999982,166.28,2.537600000000001
1187,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,0.55,0.629,1.74,,281.16,2,4,3,72.55650000000003,83.47,1.0414999999999999
1188,C[C@H]1C[C@@H](C2=C(S1(=O)=O)SC=C2)O,1.16,,,,218.01,1,4,0,50.543600000000026,54.370000000000005,1.3474000000000002
1189,C[C@H]1C[C@@H](F)CCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,4.81,0.049,,,662.08,3,7,8,146.66799999999986,128.7,4.809300000000004
1190,C[C@H]1C[C@@H](Oc2cc(Cl)cc(N=C(O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,6.92,0.006,,,574.2,2,4,10,153.63859999999974,99.43,7.568600000000006
1191,C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC[C@@H]6C[C@@H](CC[C@@]6([C@H]5CC4=C(C3)C)C)NS(=O)(=O)C)C)NC1,5.47,,3.327,,504.34,2,4,2,140.4272,67.42999999999999,5.028800000000004
1192,C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,5.25,0.0741,29.4,,411.31,2,3,0,120.02550000000008,41.49,5.001900000000005
1193,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,3.18,0.1,,,344.24,1,3,1,96.88780000000006,54.37,4.084400000000003
1194,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,3.33,0.02,,204.5917636,386.25,0,4,2,106.43500000000006,60.440000000000005,4.655200000000004
1195,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)[O-])O)C)OC)OC)C)O)C)C)OC7C[C@@H]([C@H]([C@@H](O7)C)OC)OC)(C)O)C.[NH4+],2.82,,,,933.57,4,17,13,231.1201999999991,248.07999999999996,3.3584000000000094
1196,C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,6.47,0.012,,,667.16,1,4,5,142.67159999999987,91.75,6.468400000000006
1197,C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccccc3)c3cc(F)c(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,6.47,0.012,,,667.16,1,4,5,142.6715999999999,91.75,6.468400000000006
1198,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,3.43,,,,494.21,1,7,4,119.31780000000008,106.97000000000001,2.9853000000000014
1199,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,2.01,,,,376.2,2,4,1,98.53260000000004,74.6,2.9233000000000016
1200,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,1.72,0.23,5.452,13.05650685,374.21,3,5,2,99.59540000000004,94.83,1.8036000000000003
1201,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,2.5,,,,416.22,2,6,3,109.14260000000004,100.89999999999999,2.374400000000001
1202,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],2.35,,,,496.21,2,8,6,117.70960000000005,141.02999999999997,-2.1113999999999935
1203,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,2.99,,,,344.24,1,3,1,96.81780000000005,54.37,3.9403000000000032
1204,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C,2.48,,,,410.17,2,4,2,103.57860000000005,74.60000000000001,3.1422000000000017
1205,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,1.98,,,,408.17,3,5,2,104.68940000000003,94.83000000000001,2.165
1206,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C,1.71,,,,372.19,2,5,2,98.59560000000003,91.67,2.0118
1207,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,-0.35,0.1,,,444.15,7,9,2,110.93600000000002,182.60999999999999,0.7023699999999999
1208,C[C@H]1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,4.72,0.044,,,666.06,3,7,8,142.1019999999999,128.7,4.716400000000004
1209,C[C@H]1CC(N(C1)C2=C(C=CC(=N2)N3C=CC(=N3)OCC(C)(C)C(F)(F)F)C(=O)NS(=O)(=O)C4=CN(N=C4C)C)(C)C,5.04,0.01,,9.889517257,597.23,1,10,8,144.4929999999999,124.24,4.020020000000002
1210,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CCC(C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,2.29,,,,867.5,9,16,8,214.91519999999926,240.68999999999997,0.15520000000000733
1211,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1.Cl,7.89,,,,451.32,2,3,0,127.02350000000008,41.49,5.788600000000008
1212,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)C)C)C)NC1,-0.68,,,,1033.55,13,22,11,244.30229999999918,337.86,-2.697299999999985
1213,C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]\5[C@@]4([C@@H](C=C(/C5=N/O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)\C)O[C@@H]1C7CCCCC7,2.67,,,,769.44,3,12,4,203.11209999999923,154.73,6.069800000000006
1214,C[C@H]1CC[C@H](N1C(=O)[C@H](C(C)C)NC(=O)OC)C2=NC3=C(N2)C=CC4=CC5=C(C=C43)OCC6=C5C=CC(=C6)C7=CN=C(N7)[C@@H]8C[C@@H](CN8C(=O)[C@@H](C9=CC=CC=C9)NC(=O)OC)COC,5.11,0.005,,153.7433155,882.41,4,10,11,242.55979999999937,193.09999999999997,7.731500000000008
1215,C[C@H]1Cc2[nH]nc(-c3ccccc3)c2CN1C(O)=Nc1cccc(Cl)c1,4.71,0.007,,,366.12,2,2,2,103.90850000000002,64.51,4.722400000000003
1216,C[C@H]1Cc2[nH]nc(-c3cccs3)c2CN1C(O)=Nc1cccc(Cl)c1,4.77,0.005,,,372.08,2,3,2,101.78550000000003,64.51,4.783900000000004
1217,C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1cccc(C(F)(F)F)c1F,2.94,0.25,,,424.11,0,6,2,91.34850000000003,76.80000000000001,2.941300000000002
1218,C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1ccnc(C(F)(F)F)c1F,2.34,0.53,,,425.1,0,7,2,89.14350000000003,89.69000000000001,2.3363000000000005
1219,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,3.79,0.22,,,507.27,2,8,2,135.87459999999996,109.25,4.477520000000004
1220,C[C@H]1CCC[C@@H](CCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1)O,3.19,,,,322.18,3,5,0,86.67890000000003,86.99000000000001,3.290800000000004
1221,C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1,3.75,,209.0,,318.15,2,5,0,86.39210000000003,83.83,3.5796000000000037
1222,C[C@H]1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,4.86,0.009,,,644.09,3,7,8,146.38899999999987,128.7,4.861300000000004
1223,C[C@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)[C@H](C)CN([C@@H](C)CN(C)C)C(=O)c2cc(NC(O)=Nc3ccccc3)ccc2O1,6.16,0.01,,,711.35,2,7,9,194.34379999999942,124.01,6.168800000000006
1224,C[C@H]1CCCn2cnnc2-c2cccc(n2)N=C(O)c2ccccc2O1,3.15,0.031,,,349.15,1,6,0,97.84480000000002,85.42,3.5375000000000023
1225,C[C@H]1CCCOc2cc(F)ccc2C(O)=Nc2cccc(n2)-c2nncn21,3.47,0.037,,,367.14,1,6,0,97.91880000000003,85.41999999999999,3.8491000000000026
1226,C[C@H]1CCCOc2nn(C)cc2C(O)=Nc2cccc(n2)-c2nncn21,2.06,29.0,,,353.16,1,8,0,94.72680000000003,103.24000000000001,2.4435000000000002
1227,C[C@H]1CCN1c1nc(N2C[C@H]3C(CC(=O)O)[C@H]3C2)cc(C(F)(F)F)n1,2.25,0.08,,,356.15,1,5,4,83.39480000000003,69.56,2.2509000000000006
1228,C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)C1(O)c1ccc(F)cc1.Cl,4.92,0.07,,,524.24,1,3,3,136.3678,43.78,5.341800000000007
1229,C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)C1(O)c1ccccc1.Cl,4.78,0.13,,,506.25,1,3,3,136.40979999999996,43.78,5.202700000000007
1230,C[C@H]1CN(C(=O)CC[C@@]2(C)N=C(O)N=C2O)CCN1c1ccc(Cl)c(Cl)c1,2.41,0.18,,,412.11,2,4,4,107.61660000000005,88.73,3.453500000000001
1231,C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)N=C(O)N=C2O)CCN1c1cc(F)cc(F)c1,1.77,0.07,,,406.18,2,4,5,104.56260000000006,88.73,2.8150000000000013
1232,C[C@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc([C@@H](C)Nc4cc(F)cc(F)c4)c3o2)CCO1,4.17,0.14,,,471.2,1,6,5,126.52420000000005,75.02000000000001,4.171200000000003
1233,C[C@H]1CN(c2cc(F)c3c(c2)N(C)C(=O)C32CCN(c3nc(O)c4c(n3)N(C)CCC4)CC2)C[C@@H](C)O1,2.42,0.003,,,510.28,1,8,2,140.4447999999999,85.27,2.831900000000001
1234,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](CC3=CC=CC=C3)C(=O)NCC(=O)O,3.47,0.2,,18.39780325,424.24,3,4,8,119.96130000000008,89.87,3.051400000000001
1235,C[C@H]1CN(Cc2cc(Cl)cc(N=C(O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,6.19,0.003,,,573.22,2,4,10,155.26559999999972,93.44,6.843000000000007
1236,C[C@H]1CN(Cc2cc3nc(C(N)=O)cc(-c4ccc(F)cc4)c3s2)C[C@@H](C)O1,3.81,0.01,,,399.14,1,5,4,108.81790000000004,68.45,3.810500000000002
1237,C[C@H]1CN(Cc2ccc(-c3cccc(Oc4ncc(F)cc4C(=O)NC4CCC(N=C(O)c5cc6ccccn6n5)CC4)c3)cc2)C[C@@H](C)N1,5.98,0.045,,,675.33,3,8,9,191.3516999999995,116.38,6.555700000000006
1238,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)CC(=O)O,,,13.5,,434.12,1,3,6,114.39980000000006,60.85000000000001,3.895900000000002
1239,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)O[C@@H](C)C(=O)O,,,4.7,,464.13,1,4,7,120.78580000000005,70.08,4.120700000000003
1240,C[C@H]1CN(CCN1C2=NC(=O)N(C3=NC(=C(C=C32)F)C4=C(C=CC=C4F)O)C5=C(C=CN=C5C(C)C)C)C(=O)C=C,4.48,0.09,,28.18458706,560.23,1,8,5,152.35779999999977,104.44999999999999,4.4814200000000035
1241,C[C@H]1CN(CCN1S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)CC(=O)O,,,8.7,,436.12,1,4,7,113.30260000000006,77.92,3.0032000000000005
1242,C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,3.81,0.089,1.2,,500.16,1,7,4,119.56630000000001,97.03000000000002,4.223200000000003
1243,C[C@H]1Cn2c(nnc2-c2cc(F)ccn2)CN1C(=O)c1cccc(Cl)c1Cl,3.83,0.254,,,405.06,0,5,2,99.00850000000001,63.910000000000004,3.8305000000000025
1244,C[C@H]1Cn2c(nnc2-c2cc[nH]n2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,3.38,0.08,,,410.09,1,5,3,93.39320000000002,79.7,3.384900000000002
1245,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,4.8,0.131,,,438.09,0,4,2,101.20550000000003,51.02,4.800900000000003
1246,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(Cl)c1Cl,4.44,0.115,,,404.06,0,4,2,101.21350000000001,51.02,4.435500000000003
1247,C[C@H]1Cn2c(nnc2-c2ccccn2)CN1C(=O)c1cccc(Cl)c1Cl,3.69,0.51,,,387.07,0,5,2,99.05050000000003,63.910000000000004,3.6914000000000025
1248,C[C@H]1Cn2c(nnc2-c2cccnc2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,4.06,0.22,,,421.09,0,5,3,99.04250000000002,63.910000000000004,4.0568000000000035
1249,C[C@H]1Cn2c(nnc2-c2cnccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,3.45,0.13,,,422.09,0,6,3,96.83750000000002,76.8,3.451800000000002
1250,C[C@H]1Cn2c(nnc2-c2cnccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,3.45,0.302,,,422.09,0,6,2,96.83750000000002,76.80000000000001,3.451800000000002
1251,C[C@H]1Cn2c(nnc2-c2ncccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,3.45,0.21,,,422.09,0,6,3,96.83750000000002,76.8,3.451800000000002
1252,C[C@H]1CNCCC2=C1C=C(C=C2)Cl,2.49,0.3,,,195.08,1,1,0,56.44070000000003,12.03,2.589200000000001
1253,C[C@H]1CNCCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)F,0.88,0.424,,,323.11,1,4,2,82.54150000000003,62.300000000000004,1.7463999999999993
1254,C[C@H]1CO[C@@H]2Cn3cc(C(O)=NCc4ccc(F)nc4F)c(=O)c(O)c3C(=O)N12,0.36,0.001,,,406.11,2,7,3,94.76110000000004,117.25000000000001,0.9324999999999999
1255,C[C@H]1CO[C@@H]2Cn3cc(C(O)=NCc4ccc5nonc5c4)c(=O)c(O)c3C(=O)N12,0.22,0.001,,,411.12,2,9,3,102.41210000000005,143.28000000000003,0.7954999999999999
1256,C[C@H]1CO[C@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,1.36,0.002,6.294,,405.11,2,6,3,95.26650000000002,100.87,0.9626999999999997
1257,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,1.57,0.79,,,318.1,2,5,2,80.43070000000003,94.55,1.74
1258,C[C@H]1COc2c(N3C[C@H]4CC(F)(F)C[C@@H](N)[C@H]4C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,2.6,0.18,,,437.16,2,6,2,106.68070000000006,97.79000000000002,2.601000000000001
1259,C[C@H]1COc2c(N3CC[C@@H](C4(N)CC4)C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,2.11,0.76,,,387.16,2,6,3,101.80370000000006,97.79000000000002,2.1098
1260,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.Cl,1.54,0.784,,,397.12,1,6,2,102.28930000000003,75.00999999999999,1.9657999999999993
1261,C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(O)=NC3CC3)cc2)n1,2.93,,50.0,,473.21,2,7,6,129.67330000000004,117.01,3.136700000000001
1262,C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2ccc(NC(O)=NC3CC3)cc2)n1,2.69,,37.8,,471.19,2,7,6,127.55930000000006,117.01,2.8907000000000016
1263,C[C@H]1COCCN1c1nc(-c2ccc(NC(O)=NCCO)cc2)nc2c1COC2(C)C,2.25,0.28,,,427.22,3,7,5,118.54930000000003,112.33000000000001,2.4522000000000004
1264,C[C@H]1COCCN1c1nc(-c2ccc(Nc3cccc(O)n3)cc2)nc2c1COC2(C)C,3.57,0.02,,,433.21,2,8,4,122.09450000000002,92.63000000000001,3.978200000000003
1265,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4ncnc(O)c4c3)nc2n1,2.38,,176.4,,473.22,1,10,3,132.78379999999999,109.62,2.790800000000001
1266,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)C(=O)N(C)C)N5CCOC[C@@H]5C,2.85,,4.27,,506.26,0,9,5,142.59249999999986,93.14999999999999,2.8524000000000003
1267,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)C(C)O)N5CCOC[C@@H]5C,3.2,,38.02,,479.25,1,9,5,135.20879999999994,93.07000000000001,3.2039000000000017
1268,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NCCO)N5CCOC[C@@H]5C,,,10.0,,492.25,2,9,6,137.44199999999992,112.94000000000001,1.8640999999999996
1269,C[C@H]1N=C(O)c2cc(-c3cccc4c(=O)n(C)c(=NC(C)(C)C)[nH]c34)[nH]c21,2.94,0.079,,,365.19,3,4,1,106.22320000000003,98.53,2.9401
1270,C[C@H]1N=C(O)c2cc(-c3cccc4c(=O)n(C5(C)CC5)c(=NC5(C)CC5)[nH]c34)[nH]c21,3.67,0.039,,,403.2,3,4,3,116.01020000000004,98.53,3.666100000000002
1271,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,0.23,0.25,,,347.16,3,9,4,86.60200000000003,128.54000000000002,0.22650000000000003
1272,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,1.47,0.04,,,365.13,2,8,4,90.23620000000004,108.31000000000002,1.4730000000000003
1273,C[C@H]1SC(=N)N[C@](C)(c2cc(N=C(O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,3.18,0.083,,,425.11,3,6,5,104.02420000000002,103.48,3.7707700000000024
1274,C[N@+]12CCCC[C@@H]1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2.[Br-],4.87,,,,409.05,0,2,2,97.45140000000006,0.0,2.4084000000000003
1275,C[N+](=CCl)C.[Cl-],0.49,,,,127.0,0,0,0,24.02539999999999,3.01,-2.470399999999999
1276,C[N+](C)(C)CC(=O)O.[Cl-],0.4,,,,153.06,1,1,2,30.535199999999985,37.3,-3.218799999999997
1277,C[N+](C)(C)CC(CC(=O)[O-])O.Cl,-0.22,,,,197.08,1,3,4,45.77820000000002,60.36,-1.3846999999999992
1278,C[N+](C)(C)CC(CCl)O.[Cl-],0.3,,,,187.05,1,1,3,39.626200000000004,20.23,-2.7036999999999964
1279,C[N+](C)(C)CC1CO1.[Cl-],0.24,0.518,0.0,,151.08,0,1,2,32.63939999999998,12.53,-2.9045999999999967
1280,C[N+](C)(C)CCCC(=O)OC.[Cl-],-1.51034,,,,195.1,0,2,4,44.14940000000002,26.3,-2.3501999999999956
1281,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],2.75,,,,416.14,0,0,11,82.73480000000008,0.0,-2.4723999999999915
