SMILES,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,0.3577404236443279,0.4186235858758999,0.6000000000000001,0.30000000000000004,0.1,0.5128851698528519,0.365717314828201
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],0.6661948850059579,0.19707747685978744,0.0,0.4,0.1,0.201886367941801,0.415787190978748
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,0.5938392264641768,0.45974745743343615,0.0,0.0,0.1,0.4318859260861903,0.0
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O,0.2805149734775587,0.4143097931664952,0.6000000000000001,0.30000000000000004,0.2,0.45993563128723713,0.37472892872632646
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,0.6129768800846438,0.4456347845960461,0.2,0.2,0.15000000000000002,0.47785516176232334,0.20235169389427016
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,0.0026810109469393075,0.4013255627928236,0.6000000000000001,0.30000000000000004,0.2,0.40219678420533794,0.3352127608308033
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,0.8638284226050201,0.24287224317220887,0.4,0.2,0.1,0.29974875175789967,0.19497855525034938
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4,0.4831528782645771,0.5229688035653067,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.5984822513711491,0.5099513276468604
C1=CC=C(C(=C1)O)O,0.7550312185398831,0.11425837047194606,0.4,0.2,0.0,0.15120400575123327,0.19497855525034938
C1=CC=C(C=C1)[N+](=O)[O-],0.4962374609745259,0.1328133927551137,0.0,0.2,0.05,0.16809000040122524,0.207893595489374
C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,0.4881553124389238,0.4842018055079418,0.0,0.0,0.15000000000000002,0.4448815598417243,0.15179991325719241
C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O,0.7432963687373261,0.2628413895554793,0.4,0.30000000000000004,0.1,0.3029306200351555,0.27723965110115173
C1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3S2,0.8521247208466929,0.31996343275054273,0.2,0.30000000000000004,0.1,0.3759084068870561,0.20235169389427016
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,0.8510475722476577,0.44860587361444404,0.0,0.2,0.2,0.5172402409585931,0.08587537949978315
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.6489291002454609,0.4371786081590675,0.0,0.4,0.30000000000000004,0.47501001793324327,0.2626379451592694
C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],0.47922843643990026,0.3214346931779225,0.0,0.0,0.1,0.35392634419333163,0.01869789407739386
C1=CC=C(C=C1)C=CC=C2C(=O)NC(=O)S2,0.5345930641655715,0.287095760484516,0.2,0.30000000000000004,0.1,0.3285409775369749,0.22249530143125631
C1=CC=C(C=C1)C2=C(C=C(C=C2)Cl)COC3=CC=C(C=C3)CCC(=O)O,0.6465792133813735,0.48001656953491023,0.2,0.2,0.35000000000000003,0.5262591742175727,0.2242301575827671
C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,0.4117352409978303,0.37575705633641865,0.2,0.30000000000000004,0.25,0.4232255561159165,0.3051901113199364
C1=CC=C(C=C1)C2=CC=CC=C2,0.5819136785631477,0.17716546680379386,0.0,0.0,0.05,0.26347799279724565,0.0
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,0.22336715447138672,0.22431722088904124,0.4,0.5,0.05,0.27470112530974333,0.4371355597320611
C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,0.8040282452788596,0.30006570677636835,0.0,0.2,0.25,0.36186958758619364,0.1267408799575924
C1=CC=C(C=C1)CCOCCCS(=O)(=O)CCNCCC2=C3C(=C(C=C2)O)NC(=O)S3,0.7557839597695077,0.6200577076905496,0.6000000000000001,0.7000000000000001,0.65,0.6344437114042933,0.5228181774372319
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,0.4984793640890038,0.24001542680836477,0.0,0.2,0.15000000000000002,0.3088824658996663,0.15743819574960244
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,0.5978930428882132,0.23861558679008107,0.2,0.30000000000000004,0.1,0.3122060327003625,0.2445183364657125
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,0.2820158537924473,0.2728116786652953,0.2,0.4,0.05,0.30095141162710026,0.29352802274589174
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,0.6467270900437133,0.41842360873043083,0.2,0.1,0.1,0.37356708003020866,0.14023420558045396
C1=CC=C(C=C1)NC(=O)CCl,0.7416650786377608,0.1985201691235287,0.2,0.1,0.1,0.23256689160672414,0.14023420558045396
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,0.6827951066384542,0.30996457547708833,0.4,0.2,0.1,0.3470364439460449,0.26032480362392174
C1=CC=C(C=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3)[N+](=O)[O-],0.9067216863702398,0.4842732259170379,0.4,0.5,0.30000000000000004,0.508243654420156,0.4883620066502819
C1=CC=C(C=C1)NNC2=CC=CC=C2,0.6279351689298704,0.22004628042509425,0.4,0.2,0.15000000000000002,0.30538520413475273,0.11594621945930315
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,0.16473345576394377,0.4114101245571934,0.6000000000000001,0.4,0.25,0.4197917793525444,0.460218784636885
C1=CC=C(C=C1)OCCO,0.6184422213520188,0.15429665181122154,0.2,0.2,0.15000000000000002,0.19818900145202895,0.14196906173196472
C1=CC=C(C=C1)OCCOC2=CC=CC=C2,0.6238134006689158,0.2628985258827562,0.0,0.2,0.25,0.3244032790765116,0.08895956821358007
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,0.6802345765276276,0.4228373900125699,0.0,0.4,0.30000000000000004,0.45108125115225284,0.21570044817117245
C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O,0.43249682031416553,0.6441978059650325,0.2,0.30000000000000004,0.25,0.4544388459137752,0.27762517469037634
C1=CC=C2C(=C1)C(=NC3=CC=CC=C3S2)N,0.4918899077003016,0.27998228773854417,0.2,0.30000000000000004,0.0,0.3422674506302537,0.18495494193050938
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)N,0.7044839573670056,0.275697063192778,0.2,0.30000000000000004,0.0,0.32586292623195184,0.289913739096911
C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,0.7732059064493989,0.4114386927208318,0.4,0.4,0.1,0.44669621512578417,0.32171943520794183
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,0.6435928050480342,0.23428750999885725,0.2,0.1,0.0,0.3205677692233855,0.09748927762517469
C1=CC=C2C(=C1)C=CC=C2CCOCCSCCCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,0.5884119606310868,0.6686521540395383,0.8,0.7000000000000001,0.65,0.7229824339540136,0.4557852633608019
C1=CC=C2C(=C1)C=CC=N2,0.7404306758582728,0.14142669409210373,0.0,0.1,0.0,0.21200435354746572,0.0621174883138162
C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,0.6539529849917868,0.4572048908696148,0.4,0.2,0.1,0.543815570483842,0.19497855525034938
C1=CC=C2C(=C1)N=C(S2)SCSC#N,0.6981656262790763,0.2969946291852359,0.0,0.5,0.15000000000000002,0.3227475902363115,0.17676256565948628
C1=CC=C2C(=C1)N=CS2,0.6271025153540714,0.14992572277454003,0.0,0.2,0.0,0.20122206088567163,0.0621174883138162
C1=CC=C2C=C(C=CC2=C1)N,0.6237281748147199,0.1614386927208319,0.2,0.1,0.0,0.2456128054834789,0.12539154739530625
C1=CC=C2C=C3C=CC=CC3=CC2=C1,0.5722344335939092,0.21144726316992343,0.0,0.0,0.0,0.3121125827780935,0.0
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,0.4378292995140303,0.31716375271397557,0.0,0.0,0.0,0.43618766979063667,0.0
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C\3/C=CC(=O)C(=C3)C(=O)O,0.42651833031430375,0.5256827791109586,0.6000000000000001,0.7000000000000001,0.30000000000000004,0.520124999428635,0.6641607633367066
C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,0.4440348493913603,0.26128442463718426,0.2,0.2,0.0,0.2713491172283566,0.15960676593899087
C1=CC2=C(C=C1F)C(=CN2)CCCCCN,0.8447533768606357,0.27152611130156545,0.4,0.1,0.25,0.32944195667885073,0.20148426581851478
C1=CC2=C(C=C1O)OC(=O)C=C2C(F)(F)F,0.7572417629388967,0.2856387841389555,0.2,0.30000000000000004,0.0,0.24962708910094572,0.24307262300612018
C1=CC2=C(N=C1)N=C(C=C2)CCCC(=O)NCC3=CC(=NO3)C4=CC(=C(C=C4)F)C(F)(F)F,0.6356378063685633,0.6114872585990171,0.2,0.5,0.35000000000000003,0.5648727836751112,0.38990892005204564
C1=CC2=C3C(=C1)C=CC3=CC=C2,0.5606800617432999,0.17428008227631125,0.0,0.0,0.0,0.2685466353203123,0.0
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.4536780649819761,0.24572905953605303,0.0,0.0,0.0,0.35625751344993245,0.0
C1=CN=CC=C1C(=O)NN,0.21603562306544644,0.15285395954748027,0.4,0.30000000000000004,0.05,0.18228118370578714,0.32774324128957644
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,0.5907304684886668,0.40708204776596957,0.2,0.4,0.1,0.4250148173993598,0.40769119560503103
C1C(CC1(F)F)CN2C(C3=CC=CC=C3C2=O)C(=O)NCC4=CC=C(C=C4)OC(F)(F)F,0.5274693962077635,0.6057593417895096,0.2,0.30000000000000004,0.30000000000000004,0.522416554044274,0.2825887909016433
C1C(N(C(S1)C2=CC=CC=C2Cl)C(=O)C3=CC=C(C=C3)Cl)C(=O)O,0.595777516493565,0.501299851445549,0.2,0.30000000000000004,0.15000000000000002,0.4860223802406234,0.27762517469037634
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,0.987135307711646,0.3814564049822877,0.0,0.9,0.30000000000000004,0.3476032380398066,0.4992048575972242
C1C(OC2=CC=CC=C2O1)CN3C4=C(C(=O)N(C3=O)O)SC=C4,0.9407991266337002,0.4313792709404639,0.2,0.8,0.1,0.4260224513438251,0.39848681991229334
C1C[N+]2(CCC1[C@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,0.8212220433549215,0.6486544394926294,0.2,0.6000000000000001,0.45,0.6629012442552422,0.26870994168955714
C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,0.6403963132255945,0.21714661181579245,0.2,0.1,0.0,0.28618429238855464,0.09748927762517469
C1C2=C(C=CC(=C2)N)C3=C1C=C(C=C3)N,0.815260233641492,0.23718717860815905,0.4,0.2,0.0,0.3225485012714776,0.2507830947906125
C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],0.5201295861757936,0.2585561650097131,0.0,0.2,0.05,0.3115254734838385,0.207893595489374
C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)N5C(=O)NC(=O)C=N5)Cl,0.7336824851889082,0.5486515826762655,0.4,0.5,0.2,0.5505566618875158,0.4667244952050503
C1CC(=O)N(C1)CCO,0.05380602218250954,0.1414552622557422,0.2,0.2,0.1,0.16709150829698183,0.195364078839574
C1CC(C1)(C2=CC=C(C=C2)C3=C(C=CN4C3=NC=C4)C5=CC=CC=C5)N,0.5132199400419494,0.4415495371957491,0.2,0.30000000000000004,0.15000000000000002,0.5372375085641268,0.20876102356512938
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C=CC(=CC4=N3)C(=O)N)C5=CC=CC=C5)N,0.3781707566456598,0.5029853731002171,0.4,0.4,0.2,0.5804982201344968,0.416413666811238
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C=CC=CC4=N3)C5=CC=CC=C5)N,0.6211502003447723,0.4415495371957491,0.2,0.30000000000000004,0.15000000000000002,0.5372375085641268,0.20876102356512938
C1CC(C1)(C2=CC=C(C=C2)C3=NN4C=CN=C4C=C3C5=CC=CC=C5)N,0.48837275998223534,0.4429779453776711,0.2,0.4,0.15000000000000002,0.526038754292221,0.27087851187894557
C1CC1(C2=CC(=C(C=C2)C3=CC(=C(C=C3)Cl)Cl)F)C(=O)O,0.7416650786377608,0.4198948691578105,0.2,0.1,0.15000000000000002,0.4083548293548553,0.17975037347597705
C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)NC5=C(C=C(C=C5)C(=O)O)Cl,0.30516765948900526,0.7512712832819105,0.4,0.6000000000000001,0.35000000000000003,0.6922658508082149,0.46797744687003034
C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,0.6186183103713847,0.444392069477774,0.4,0.5,0.1,0.45606406195323546,0.33733314057153874
C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,0.5779982959715373,0.6398268769283509,0.4,0.30000000000000004,0.30000000000000004,0.5076357220453953,0.24268709941689556
C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,0.38165701279384673,0.551465546794652,0.4,0.4,0.30000000000000004,0.5420364668006454,0.42600356609320034
C1CC2=C(C1)C=C(C=C2)NC(C3=CC=CC=C3)C(=O)NC(=O)N,0.5776582204315984,0.3986687235744486,0.6000000000000001,0.30000000000000004,0.2,0.45200711641473285,0.40585995855621415
C1CC2C(O2)CC1C3CO3,0.9421033311266783,0.15716775225688492,0.0,0.2,0.05,0.18152647400746277,0.12076526432461085
C1CCC(CC1)(CN)C2=CC=CS2,0.21158116911281172,0.23577305450805622,0.2,0.2,0.1,0.29526315548898946,0.12539154739530625
C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,0.6138856439665541,0.4029968003656724,0.0,0.2,0.05,0.44569010482135574,0.1957496024287986
C1CCC(CC1)C2(CCN(CC2)C(=O)[C@@H](CC3=CC=C(C=C3)Cl)NC(=O)[C@H]4CC5=CC=CC=C5CN4)CN6C=NC=N6,0.6867053697219984,0.7974088675579932,0.4,0.6000000000000001,0.4,0.8263431267836111,0.4440749843381042
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,0.4863850831019312,0.5073705862187178,0.0,0.6000000000000001,0.30000000000000004,0.5422838043666508,0.3355982844200279
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,0.42365056015658514,0.4929293794994857,0.2,0.30000000000000004,0.30000000000000004,0.512894311693074,0.195364078839574
C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4,0.3322672773577673,0.6072306022168894,0.2,0.5,0.2,0.5870569826137435,0.3866801599922895
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,0.7909307247411178,0.5215261113015655,0.2,0.5,0.25,0.5521834015670131,0.3622476025251795
C1CN(CCC1C2=C(C(=NN2)C3=C(C=C(C=C3)Cl)F)C4=NC=NC=C4)C(=O)CO,0.34717693128359095,0.5500371386127298,0.4,0.5,0.2,0.5366184028290949,0.4578092622042311
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,0.4308112044842981,0.5314964004113815,0.2,0.4,0.30000000000000004,0.5453519075211444,0.31955086501855334
C1CN(CCN1)S(=O)(=O)C2=C(C=CC(=C2O)NC(=O)NC3=C(C(=CC=C3)F)Cl)Cl,0.34717693128359095,0.617043766426694,0.8,0.5,0.2,0.5525566933760765,0.5338055997301334
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,0.4810786387705996,0.5815335390241114,0.2,0.5,0.30000000000000004,0.5769405206481159,0.14433039371596548
C1COCCN1C=O,0.11338258154742115,0.12142897954519483,0.0,0.2,0.05,0.14452233630900232,0.14235458532118933
C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=C(C(=CC=C4)Cl)Cl,0.6684708822015627,0.49711461547251734,0.0,0.6000000000000001,0.15000000000000002,0.49796619449061924,0.24948195267697942
C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,0.34717693128359095,0.5429665181122156,0.2,0.8,0.15000000000000002,0.5116454347427511,0.43193099127752876
C1COCCN1CC(=O)NC2=C(C=C(C=C2)C3=CC=CC4=C3OC(=CC4=O)N5CCOCC5)O,0.6247479206349005,0.6215575362815677,0.4,0.8,0.25,0.6526537492464332,0.5034938075273481
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,0.34717693128359095,0.3400325677065478,0.2,0.30000000000000004,0.2,0.36081929172069244,0.20032769505084091
C1COCCN1CCOCCN2CCOCC2,0.32551454851372214,0.30586504399497194,0.0,0.5,0.30000000000000004,0.33183356365691896,0.16466676304756397
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,0.325568840843473,0.31706376414124093,0.0,0.4,0.1,0.33094985243546243,0.25193966555828634
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,0.7164223646424407,0.570249114386927,0.2,0.30000000000000004,0.1,0.6573582418006582,0.195364078839574
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,0.5611836490259987,0.275768483601874,0.2,0.30000000000000004,0.1,0.35066930967425086,0.182208086357284
CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,0.691085049682541,0.5200691349560049,0.0,0.6000000000000001,0.15000000000000002,0.5378677876594299,0.30466001638475254
CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,0.7362463039398326,0.4301365558221917,0.0,0.4,0.2,0.44946365331297755,0.3068767770227941
CC(=NOC(=O)NC)SC,0.294271318495435,0.1885498800137127,0.2,0.4,0.05,0.21414608355946693,0.2442773842224471
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,0.40481703663739965,0.5515512512855673,0.0,0.4,0.1,0.5533505098353504,0.2912630716591971
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,0.7188019243515336,0.40591075305679347,0.0,0.2,0.05,0.46156643400683306,0.16452219170160473
CC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc(C5CCOCC5)c34)CC2)CC1,0.22540200799915125,0.5659638898411609,0.2,0.6000000000000001,0.15000000000000002,0.5981338456826898,0.37699387981302107
CC(=O)OC1=CC=CC=C1C(=O)O,0.5036281556009986,0.21424694320649065,0.2,0.30000000000000004,0.1,0.22707467715337315,0.3064912534335695
CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,0.8018991618034311,0.4215946748942977,0.4,0.30000000000000004,0.25,0.4924993740378848,0.2105922606139463
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,0.4333330585904698,0.32134898868700723,0.2,0.1,0.1,0.33946801600228343,0.14023420558045396
CC(C)(C(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)N3CCC[C@](C3)(CC4=CC=CC=C4)C(=O)N(C)N(C)C)N,0.5096247123904079,0.7374585761627243,0.6000000000000001,0.5,0.45,0.797624543606324,0.5530817791913643
CC(C)(C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N2CCC3(CC2)CN(C4=CC=CC=C34)S(=O)(=O)C)N,0.5848703924763571,0.711618672151754,0.4,0.6000000000000001,0.4,0.7233171268821399,0.5881162353621512
CC(C)(C(=O)NCC1=CC(=CC=C1)CN2C3=C(C(=CC=C3)OC)C(=N2)NS(=O)(=O)C4=CC=C(S4)Cl)O,0.7461119633139073,0.7399868586447262,0.6000000000000001,0.8,0.45,0.7115957640775451,0.5905739482434581
CC(C)(C(=O)O)c1cnc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)s1,0.37340183060649956,0.9629470917609416,0.2,0.6000000000000001,0.5,0.9369756456297686,0.5042648547057973
CC(C)(C)[C@@H](CS(=O)(=O)N1CCc2ccccc21)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.34717693128359095,0.8943834990286824,0.2,0.4,0.4,0.8874217928266012,0.457761071755578
CC(C)(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.4187950441233508,0.8258199062964232,0.2,0.4,0.4,0.8026820127691193,0.457761071755578
CC(C)(C)[C@@H](CS(=O)(=O)N1CCNCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5422653981001812,0.8472603131070734,0.4,0.5,0.4,0.8211470063774493,0.5157341814852296
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,0.3262729807205926,0.4214089818306479,0.2,0.4,0.15000000000000002,0.4373496992588507,0.24548214543877403
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,0.5863823973365957,0.37572848817278015,0.0,0.5,0.2,0.3839623681226063,0.27473374777119175
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.4299049436685345,0.39581190721060444,0.2,0.4,0.25,0.4276339546229524,0.24548214543877403
CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,0.7488791811801984,0.3316478116786653,0.2,0.1,0.0,0.4276695062238156,0.09748927762517469
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,0.3226105462554918,0.2515712490001142,0.2,0.1,0.0,0.3326959439178575,0.09748927762517469
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,0.2573901796667853,0.3330619357787682,0.2,0.2,0.1,0.42102135686239855,0.11310298298877161
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,0.8210468638415832,0.47721688949834296,0.0,0.4,0.15000000000000002,0.524162645526669,0.1681364753505855
CC(C)(C)C1=CC=C(C=C1)N,0.5379675460909162,0.1700805622214604,0.2,0.1,0.0,0.251676892830715,0.12539154739530625
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,0.6648797273742627,0.45724774311507255,0.0,0.4,0.30000000000000004,0.48668313213666653,0.21570044817117245
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,0.3121017896826287,0.7443863558450461,0.4,1.0,0.5,0.7346855130781642,0.7018938846320659
CC(C)(C)C1=NN(C(=C1)NC(=O)NCC2=CC=CC=C2SC3=CN4C(=NN=C4C5=CC=CC=C5SCCO)C=C3)C6=CC(=C(C=C6)O)Cl,0.6721100150572752,0.9558050508513312,0.8,1.0,0.5,0.9730727096262054,0.6245482145438773
CC(C)(C)C1=NN=C(N(C1=O)N)SC,0.211360695137875,0.26288424180093706,0.2,0.6000000000000001,0.05,0.28910257093941044,0.35564551105970793
CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,0.4458971252376191,0.41873785853045364,0.2,0.4,0.15000000000000002,0.49583208267880297,0.24548214543877403
CC(C)(C)NC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)C4CC4)Cl,0.4492059802465834,0.8256913495600502,0.6000000000000001,0.5,0.45,0.7654792939858373,0.5869596645944773
CC(C)(C)NC(=O)NCCN1CC(C1)NC(=O)C2=CC(=CC(=C2)Cl)Cl,0.36125808594268105,0.5086275854188091,0.6000000000000001,0.30000000000000004,0.25,0.5101329680660285,0.3540552262541564
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,0.47434618938605555,0.6115586790081132,0.8,0.4,0.35000000000000003,0.6108547163515525,0.4515445038793311
CC(C)(C)NC(=O)NCCN1CCN(CC1)CC(=O)NC23CC4CC(C2)CC(C4)C3,0.7196500318339341,0.5560507370586217,0.6000000000000001,0.4,0.30000000000000004,0.6003807068572435,0.3696689316177533
CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCCC4)C=C2,0.4154126187191602,0.6715661067306592,0.6000000000000001,0.8,0.30000000000000004,0.6558147944431832,0.7261818707532167
CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCOCC4)C=C2,0.36470055935976725,0.6944063535595931,0.6000000000000001,0.9,0.30000000000000004,0.6638646926386347,0.7706616548600067
CC(C)(C)OC,0.4106826683641528,0.0829048108787567,0.0,0.1,0.0,0.13591884890010966,0.044479784106790037
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.6008678199270504,0.7843532167752255,0.2,0.4,0.4,0.7631435538091256,0.4421473663919811
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,0.4891610127214643,0.9200805622214602,0.2,0.5,0.45,0.8779523699966836,0.5042648547057973
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(CC(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.36512574073561227,0.9143954976574105,0.2,0.5,0.5,0.9004133635420365,0.5042648547057973
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nc(C(=O)O)cs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.27688412661822365,0.9028825277111185,0.2,0.6000000000000001,0.45,0.8673833869400687,0.5042648547057973
