,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
487,CC(C)(C)[C@@H](CS(=O)(=O)N1CCC(F)(F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.62,,6.7,644.17,1.0,4.0,8.0,158.3756,94.99
488,CC(C)(C)[C@@H](CS(=O)(=O)N1CCc2cc(F)ccc21)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.48,,5.0,674.18,1.0,4.0,8.0,174.6886,94.99
489,CC(C)(C)[C@@H](CS(=O)(=O)N1CCc2ccccc21)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.34,,3.0,656.19,1.0,4.0,8.0,174.7306,94.99
490,CC(C)(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.37,,4.9,608.19,1.0,4.0,8.0,158.0456,94.99
491,CC(C)(C)[C@@H](CS(=O)(=O)N1CCNCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.18,,11.0,623.2,2.0,5.0,8.0,161.6813,107.02
492,CC(C)(C)[C@@H](CS(=O)(=O)N1CCS(=O)(=O)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.01,,22.0,672.15,1.0,6.0,8.0,167.4654,129.13
493,CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,4.3,0.01947,2.587,325.07,1.0,4.0,3.0,86.1128,50.94
494,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,2.77,0.1142,14.59,293.09,0.0,5.0,4.0,75.601,57.01
495,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C,2.75,0.96,6.3,501.2,1.0,13.0,11.0,121.1589,166.98
496,CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,2.9,0.1258,0.0,295.11,1.0,5.0,4.0,76.6008,60.17
497,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,3.7,0.06601,5.278,307.15,1.0,4.0,5.0,84.1998,50.94
498,CC(C)(C)C1=C(C(=CC=C1)C(C)(C)C)O,4.92,0.01953,0.0,206.17,1.0,1.0,0.0,65.5068,20.23
499,CC(C)(C)C1=C(C=CC(=C1)OC)O,3.2,0.07217,7.06,180.12,1.0,2.0,1.0,53.3588,29.46
500,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,6.06,,40.7,262.23,1.0,1.0,0.0,84.2068,20.23
501,CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,5.19,0.144,2.52,206.17,1.0,1.0,0.0,65.5068,20.23
502,CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O,4.59,1.83e-07,117.0,222.16,2.0,2.0,0.0,67.1716,40.46
503,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C(=O)N=C(S2)N.CS(=O)(=O)O,3.53,0.00678,0.0,428.14,3.0,6.0,1.0,115.1768,130.05
504,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,4.03,0.2649,1.55,263.22,1.0,2.0,2.0,82.8978,23.47
505,CC(C)(C)C1=CC(=CC=C1)O,3.3,0.116,40.2,150.1,1.0,1.0,0.0,46.8068,20.23
506,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,5.23,0.45,156.4,471.31,2.0,3.0,8.0,144.3826,43.7
507,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,6.37,0.0,63.93,364.14,0.0,4.0,3.0,103.206,34.89
508,CC(C)(C)C1=CC=C(C=C1)N,2.7,0.155,10.7,149.12,1.0,1.0,0.0,49.5544,26.02
509,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,5,0.0133,24.0,350.16,0.0,4.0,6.0,95.8264,44.76
510,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,3.98,0.02,2.336,551.18,2.0,10.0,10.0,144.6573,145.65
511,CC(C)(C)C1=NN(C(=C1)NC(=O)NCC2=CC=CC=C2SC3=CN4C(=NN=C4C5=CC=CC=C5SCCO)C=C3)C6=CC(=C(C=C6)O)Cl,4.27,,25.12,699.19,4.0,10.0,10.0,191.595,129.6
512,CC(C)(C)C1=NN=C(N(C1=O)N)SC,1.7,0.4787,1.067,214.09,1.0,6.0,1.0,56.9234,73.8
513,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,1.79,0.4172,5.282,228.1,1.0,4.0,1.0,61.4677,58.12
514,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,4.02,0.0223,5.87,323.2,1.0,4.0,3.0,97.6278,50.94
515,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,4.87,0.01902,26.98,206.17,1.0,1.0,2.0,65.2048,20.23
516,CC(C)(C)NC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)C4CC4)Cl,6.81,,6.0,608.1,3.0,5.0,9.0,150.7205,121.8
517,CC(C)(C)NC(=O)NCCN1CC(C1)NC(=O)C2=CC(=CC(=C2)Cl)Cl,,,3.31,386.13,3.0,3.0,5.0,100.4436,73.47
518,CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,2.9,0.18,7.08,458.19,4.0,4.0,7.0,120.2754,93.7
519,CC(C)(C)NC(=O)NCCN1CCN(CC1)CC(=O)NC23CC4CC(C2)CC(C4)C3,,,33.88,419.33,3.0,4.0,6.0,118.2131,76.71
520,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,1,0.92,0.0,239.15,4.0,4.0,4.0,66.7451,72.72
521,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCCC4)C=C2,,,4.79,500.2,3.0,8.0,6.0,129.1279,150.69
522,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCOCC4)C=C2,,,3.39,516.19,3.0,9.0,6.0,130.7129,159.92
523,CC(C)(C)OC,0.94,0.905,4.64,88.09,0.0,1.0,0.0,26.762,9.23
524,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.52,,16.0,579.16,1.0,4.0,8.0,150.2606,91.75
525,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,7.52,,7.8,674.18,1.0,5.0,9.0,172.8661,104.64
526,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(CC(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.31,,3.4,670.2,1.0,5.0,10.0,177.2886,104.64
527,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2cnc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.78,,25.0,657.18,1.0,6.0,9.0,170.7031,117.53
528,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2n[nH]c(CC(=O)O)n2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.04,,10.0,660.19,2.0,6.0,10.0,169.4343,133.32
529,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nc(C(=O)O)cs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.45,,1.8,662.14,1.0,6.0,9.0,170.7851,104.64
530,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nc(CC(=O)O)cs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.38,,5.3,676.16,1.0,6.0,10.0,175.1656,104.64
531,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)CO)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.92,,47.0,676.16,1.0,7.0,10.0,175.2421,104.64
532,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,6.92,,14.0,675.17,1.0,6.0,9.0,170.6611,117.53
533,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.78,,10.0,657.18,1.0,6.0,9.0,170.7031,117.53
534,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,7.59,,10.0,680.13,1.0,6.0,9.0,170.7431,104.64
535,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.45,,8.7,662.14,1.0,6.0,9.0,170.7851,104.64
536,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(F)(F)C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,8.06,,4.7,730.13,1.0,6.0,10.0,175.3136,104.64
537,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C3(C(=O)O)CC3)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.86,,7.7,702.18,1.0,6.0,10.0,182.3736,104.64
538,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.64,,5.0,659.2,2.0,5.0,10.0,171.6393,120.43
539,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)o2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,7.05,,4.3,678.17,1.0,6.0,10.0,169.5126,117.78
540,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.38,,5.8,676.16,1.0,6.0,10.0,175.1656,104.64
541,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nccs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,7.89,,14.0,636.15,0.0,5.0,8.0,163.7838,67.34
542,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cn2cc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.64,,2.8,645.18,1.0,6.0,9.0,167.1941,109.57
543,CC(C)(C)S(=O)(=O)C[C@H](C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.91,,12.0,593.18,1.0,4.0,8.0,154.8776,91.75
544,CC(C)(C)S(=O)(=O)C[C@H](CC(F)(F)F)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.07,,26.0,621.13,1.0,4.0,8.0,148.2086,91.75
545,CC(C)(C)S(=O)(=O)C[C@H](CC(F)(F)F)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.01,,4.7,609.1,1.0,5.0,8.0,140.3576,100.98
546,CC(C)(C)S(=O)(=O)NC1CCC(CC1)C(=O)NC2=NC=C(C=C2)C(F)(F)F,,,5.75,407.15,2.0,4.0,4.0,95.4232,88.16
547,CC(C)(C=NOC(=O)NC)SC,1.13,0.4809,0.7456,190.08,1.0,4.0,3.0,51.6267,50.69
548,CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br,6.66,0.00107,50.5,539.76,2.0,2.0,2.0,99.1416,40.46
549,CC(C)(C1=CC(=C(C(=C1)Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl,7.15,0.00598,18.7,363.96,2.0,2.0,2.0,88.3816,40.46
550,CC(C)(C1=CC=C(C=C1)OC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)N,6.36,2.48e-08,0.0,410.2,2.0,4.0,6.0,126.8688,70.5
551,CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,6.07,,128.0,330.2,1.0,1.0,4.0,105.2468,20.23
552,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4,9.25,3.09e-08,0.0,405.25,1.0,1.0,6.0,133.3067,12.03
553,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,3.69,0.0231,27.2,212.12,1.0,1.0,2.0,66.6768,20.23
554,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)c(Cl)cc2Cl)C1,5.79,,107.0,512.16,3.0,4.0,9.0,141.4483,76.78
555,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)cc(Cl)c2)C1,5.14,,116.0,478.2,3.0,4.0,9.0,136.4383,76.78
556,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)ccc2F)C1,4.62,,159.0,462.23,3.0,4.0,9.0,131.3863,76.78
557,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccc(Cl)c(O)c2)C1,5.14,,159.0,478.2,3.0,4.0,9.0,136.4383,76.78
558,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2F)C1,4.62,,68.0,462.23,3.0,4.0,9.0,131.3863,76.78
559,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccccc2O)C1,4.49,,64.0,444.24,3.0,4.0,9.0,131.4283,76.78
560,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC(OCc2cccc(O)c2)C1,4.62,,34.0,458.26,3.0,4.0,10.0,135.5893,76.78
561,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC[C@@H](Oc2cc(O)cc(F)c2)C1,5.01,,114.0,476.25,3.0,4.0,9.0,136.0033,76.78
562,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccc(Cl)c(O)c2)C1,5.53,,107.0,492.22,3.0,4.0,9.0,141.0553,76.78
563,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccccc2)C1,5.17,,23.0,442.26,2.0,3.0,9.0,134.3805,56.55
564,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccccc2O)C1,4.88,,30.0,458.26,3.0,4.0,9.0,136.0453,76.78
565,CC(C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)N1CCC(Oc2cccc(O)c2)CC1,5.27,,15.0,472.27,3.0,4.0,9.0,140.6623,76.78
566,CC(C)(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,3.42,0.016,5.88,397.08,3.0,8.0,6.0,100.3289,96.95
567,CC(C)(CO)Oc1ccc(C(=N)O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1,3.39,,25.0,528.19,3.0,6.0,9.0,125.0303,112.31
568,CC(C)(F)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.96,0.007,19.0,397.21,2.0,3.0,5.0,112.7376,60.77
569,CC(C)[C@@H](C(=O)N[C@H]1CC2=CC=CC=C2[C@H]3CCC[C@H](N3C1=O)C(=O)O)SC(=O)C,2.47,0.319,5.55,432.17,2.0,5.0,5.0,113.8365,103.78
570,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)NC2=NC=CS2,,,12.02,294.06,1.0,3.0,4.0,79.7747,41.99
571,CC(C)[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.98,,7.3,594.17,1.0,4.0,10.0,153.4066,94.99
572,CC(C)[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.77,,7.9,581.18,1.0,4.0,8.0,152.3746,91.75
573,CC(C)[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.72,,1.7,569.14,1.0,5.0,8.0,144.5236,100.98
574,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.38,,6.3,567.16,1.0,4.0,9.0,147.7576,91.75
575,CC(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.98,,10.0,594.17,1.0,4.0,9.0,153.4286,94.99
576,CC(C)[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.6,,11.0,539.13,1.0,4.0,8.0,138.5456,91.75
577,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,3.99,,8.8,348.06,1.0,2.0,4.0,88.1347,32.34
578,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,3.34,,4.8,314.1,1.0,2.0,4.0,83.1247,32.34
579,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,3.34,,2.7,314.1,1.0,2.0,4.0,83.1247,32.34
580,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,3.35,0.03758,30.38,276.07,1.0,3.0,3.0,61.5661,72.24
581,CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C,4.78,9.42e-07,9.95,286.21,0.0,4.0,7.0,79.134,52.6
582,CC(C)C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=CC=C3,,,20.42,389.13,3.0,8.0,8.0,109.5769,96.95
583,CC(C)C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CC=C3,,,13.49,390.12,3.0,7.0,8.0,107.9902,90.9
584,CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C,0.73,0.4548,0.0,305.14,2.0,5.0,5.0,79.832,100.88
585,CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,0.22,0.9231,0.3874,261.11,2.0,4.0,3.0,69.119,91.65
586,CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,1.86,0.1513,2.457,311.13,2.0,4.0,3.0,86.625,91.65
587,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)O,4.28,0.0415,47.0,323.15,1.0,3.0,3.0,93.8668,57.61
588,CC(C)C1=C(C(=CC=C1)C(C)C)O,3.79,0.016,107.0,178.14,1.0,1.0,2.0,56.2848,20.23
589,CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C.CS(=O)(=O)O,1.03,0.451,0.0,379.09,3.0,5.0,3.0,91.2537,169.98
590,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C,1.91,0.36,23.44,409.24,2.0,5.0,4.0,116.6541,67.25
591,CC(C)C1=CC(=CC=C1)C(C)C,4.12,0.01237,7.788,162.14,0.0,0.0,2.0,54.62,0.0
592,CC(C)C1=CC(=CC=C1)O,3.01,0.14,19.9,136.09,1.0,1.0,1.0,42.1958,20.23
593,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,2.69,0.258,0.0,206.14,1.0,1.0,2.0,63.2367,32.34
594,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,3.47,0.015,8.567,720.31,4.0,9.0,17.0,196.8969,145.78
595,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,4.21,0.0132,101.0,333.16,1.0,4.0,5.0,91.1798,50.94
596,CC(C)C1N(CCO1)CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C,2.36,,0.5757,486.34,2.0,8.0,15.0,129.4714,101.6
597,CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,3.89,0.01139,41.5,396.09,0.0,5.0,5.0,87.9395,51.55
598,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,4.75,0.0,13.25,401.05,0.0,5.0,5.0,88.429,47.03
599,CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,5.26,0.0051,40.0,388.22,2.0,2.0,5.0,117.9635,56.33
600,CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,4.66,0.015,18.0,379.21,2.0,3.0,5.0,112.3826,60.77
601,CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.48,0.07,33.0,365.2,2.0,3.0,5.0,107.7716,60.77
602,CC(C)CN1[C@H](C)Cc2ccccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.78,0.021,45.0,349.2,1.0,2.0,5.0,106.1068,40.54
603,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,5.15,0.005,33.0,415.2,2.0,3.0,5.0,112.3046,60.77
604,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.87,0.035,6.0,379.21,2.0,3.0,5.0,112.3886,60.77
605,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,2.7,,6.0,480.18,2.0,7.0,5.0,133.796,100.33
606,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,3.23,,17.0,509.16,1.0,7.0,5.0,126.9413,84.54
607,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)[C@@H]3CC[C@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,3.71,,31.0,544.13,1.0,8.0,6.0,131.2456,98.37
608,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,2.78,,82.0,545.13,1.0,8.0,6.0,129.7966,101.61
609,CC(C)Cn1c(=O)n(C)c(=O)c2c(S[C@@H]3CCC[C@H]3O)c(Cc3ccccc3C(F)(F)F)sc21,5.03,,11.0,512.14,1.0,7.0,6.0,129.9168,64.23
610,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3C[C@H](O)[C@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,4,,82.0,528.14,2.0,8.0,6.0,131.3066,84.46
611,CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,4.27,0.009,40.0,365.2,2.0,3.0,5.0,107.7876,60.77
612,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,4.11,0.000435,345.0,278.15,0.0,4.0,6.0,76.683,52.6
613,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,5.24,0.001,2.0,366.27,0.0,3.0,10.0,114.186,15.71
614,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,4.6,0.0,2.891,303.0,0.0,2.0,4.0,74.55,20.31
615,CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,3.2,0.1375,29.0,363.07,0.0,5.0,5.0,79.428,55.32
616,CC(C)N(C1=CC=CC=C1)C(=O)CCl,2.18,0.345,69.7,211.08,0.0,1.0,3.0,59.784,20.31
617,CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,3,0.2267,9.846,233.18,0.0,1.0,3.0,71.583,20.31
618,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,2.58,0.16,0.456,339.23,1.0,3.0,8.0,102.2484,59.22
619,CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2,4.3,0.0003605,18.47,305.16,0.0,3.0,2.0,90.938,35.91
620,CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,2.34,0.02147,0.0,240.06,1.0,3.0,1.0,60.29,66.48
621,CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,4.85,0.15,34.66,370.18,0.0,2.0,5.0,108.815,23.55
622,CC(C)n1nc(-c2c[nH]c(=N)nc2-c2ccccc2)ccc1=O,2.53,0.228,10.0,307.14,2.0,5.0,3.0,87.7544,87.42
623,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,3,0.0,11.7,329.03,1.0,3.0,2.0,79.7177,69.72
624,CC(C)NC1=C2C(=C(C=C1)NC(C)C)C(=O)C3=CC=CC=C3C2=O,3.46,0.00728,0.0,322.17,2.0,4.0,4.0,97.2664,58.2
625,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,2.93,0.03651,14.6,229.11,2.0,5.0,4.0,62.3544,62.73
